draw,school_id,program,base_eligible,base_riders,scen_eligible,scen_riders,base_dist_mean,scen_dist_mean
1,107,basic,525.219,281.923,523.462,281.183,2.543,2.538
1,109,basic,158.1,113.94,157.949,113.832,2.068,2.068
1,110,basic,400.891,220.404,401.354,220.617,2.094,2.095
1,113,basic,393.453,259.002,393.413,258.919,2.328,2.329
1,113,gifted,136.316,125.006,136.316,125.006,,
1,115,basic,148.248,93.832,148.242,93.828,1.722,1.722
1,117,basic,259.806,168.661,260.258,168.85,2.344,2.347
1,117,gifted,89.697,82.255,89.697,82.255,,
1,118,basic,267.145,152.47,267.285,152.508,2.092,2.094
1,130,basic,662.173,410.962,661.917,410.873,1.69,1.69
1,201,basic,80.742,52.066,80.627,51.946,1.064,1.069
1,202,basic,169.838,87.365,195.866,100.118,1.642,1.682
1,203,basic,266.321,179.691,265.222,179.153,1.295,1.288
1,204,basic,176.01,121.887,375.756,259.343,1.418,1.472
1,207,basic,0.0,0.0,126.19,87.456,,1.097
1,208,basic,207.857,166.609,0.0,0.0,1.276,
1,209,basic,144.052,48.651,241.876,80.724,0.783,0.852
1,210,basic,193.407,78.116,0.0,0.0,1.415,
1,211,basic,78.223,48.248,262.508,170.799,1.104,1.357
1,212,gifted,206.118,189.016,206.118,189.016,,
1,215,basic,119.397,67.252,119.144,67.317,0.902,0.889
1,218,basic,155.624,92.772,208.916,120.989,0.768,0.937
1,220,basic,87.274,69.411,0.0,0.0,1.385,
1,221,basic,162.282,102.588,252.24,161.09,0.998,0.987
1,222,basic,144.889,82.216,180.786,106.377,2.13,1.956
1,225,basic,89.641,44.139,88.765,43.72,1.222,1.22
1,226,basic,259.864,155.693,258.922,156.351,1.314,1.269
1,229,basic,249.179,197.022,0.0,0.0,1.138,
1,230,basic,97.86,64.518,205.51,132.034,1.043,1.213
1,233,basic,278.504,165.77,279.508,166.338,0.841,0.842
1,234,basic,73.639,58.352,0.0,0.0,1.169,
1,235,basic,77.291,46.607,131.983,79.041,1.213,1.28
1,236,basic,51.104,43.49,107.973,85.212,1.069,1.389
1,239,basic,270.23,155.619,0.0,0.0,1.689,
1,241,basic,385.59,128.03,825.801,273.237,1.912,2.233
1,242,basic,154.38,103.245,0.0,0.0,1.234,
1,243,basic,212.684,108.86,291.624,148.23,0.98,1.024
1,244,basic,36.564,34.025,37.194,34.593,1.157,1.187
1,245,basic,317.46,260.386,444.88,356.646,1.224,1.365
1,246,basic,228.799,115.489,386.74,192.938,1.187,1.263
1,247,basic,366.726,120.038,1032.44,326.686,1.614,2.292
1,248,basic,146.458,91.119,0.0,0.0,0.888,
1,249,basic,31.511,23.158,34.964,25.527,0.88,0.919
1,250,basic,89.163,64.528,142.54,104.846,0.967,0.871
1,251,basic,135.561,61.142,163.143,72.779,1.438,1.484
1,252,basic,235.561,156.585,235.548,157.036,1.459,1.443
1,255,basic,87.644,56.789,282.928,177.065,0.833,1.048
1,257,basic,122.355,100.193,412.895,324.467,1.059,1.312
1,259,basic,162.964,117.364,0.0,0.0,1.306,
1,261,basic,170.727,152.098,231.961,196.826,1.108,1.433
1,262,basic,190.237,139.987,342.649,246.957,1.077,1.198
1,264,basic,80.869,34.475,0.0,0.0,0.939,
1,266,basic,104.631,78.677,109.94,82.564,0.906,0.913
1,267,basic,123.438,103.86,138.836,116.541,1.034,1.047
1,268,basic,113.445,107.773,0.0,0.0,1.072,
1,269,basic,102.481,95.707,222.005,204.895,1.011,1.364
1,270,basic,148.274,100.443,505.71,345.359,1.459,1.456
1,272,basic,38.325,36.066,0.0,0.0,1.061,
1,275,basic,95.387,88.653,208.431,192.611,1.176,1.268
1,276,basic,156.052,72.218,323.992,155.537,1.128,1.326
1,277,basic,125.265,79.654,129.109,81.846,1.006,1.023
1,279,basic,102.555,43.494,140.001,58.997,1.011,1.05
1,281,basic,73.139,48.138,149.365,91.55,0.804,1.22
1,282,basic,74.264,54.801,85.025,61.177,0.87,1.015
1,286,basic,179.844,102.894,310.824,184.942,2.025,1.879
1,287,gifted,190.0,174.235,0.0,0.0,,
1,288,basic,177.86,150.048,178.111,150.814,1.386,1.37
1,289,basic,154.198,139.674,0.0,0.0,1.387,
1,291,basic,368.946,254.353,619.117,419.583,2.255,2.351
1,292,basic,565.907,329.595,772.159,443.724,1.53,1.479
1,930,basic,399.388,360.724,824.87,752.418,2.368,2.277
1,935,basic,438.342,310.37,0.0,0.0,1.865,
1,939,basic,219.376,106.371,0.0,0.0,1.756,
1,949,basic,378.781,323.101,0.0,0.0,1.569,
1,955,basic,45.221,42.96,0.0,0.0,2.791,
1,971,gifted,515.641,472.858,703.748,645.357,,
1,972,basic,262.517,194.838,0.0,0.0,1.874,
1,974,basic,87.317,79.104,92.562,83.404,1.212,1.274
1,977,basic,240.607,177.266,240.911,177.416,1.321,1.323
2,103,basic,266.544,224.182,266.581,224.21,1.601,1.601
2,104,basic,149.556,53.606,149.744,53.64,2.515,2.518
2,105,basic,458.427,201.416,458.394,201.362,2.218,2.219
2,105,gifted,183.658,168.464,183.658,168.464,,
2,106,basic,441.943,250.034,442.218,250.078,1.764,1.766
2,106,gifted,115.139,105.613,115.139,105.613,,
2,107,basic,515.282,234.946,513.597,234.371,2.433,2.429
2,109,basic,149.717,91.359,149.54,91.275,2.138,2.137
2,110,basic,390.514,188.965,390.798,189.075,2.079,2.08
2,113,basic,390.728,215.163,390.746,215.117,2.37,2.371
2,113,gifted,132.812,121.825,132.812,121.825,,
2,115,basic,145.045,78.788,145.039,78.785,1.736,1.736
2,117,basic,263.192,147.981,263.394,148.029,2.312,2.315
2,117,gifted,89.972,82.529,89.972,82.529,,
2,118,basic,260.965,126.427,261.168,126.479,2.102,2.104
2,130,basic,663.608,368.088,663.471,368.049,1.655,1.655
2,201,basic,73.71,52.277,73.855,52.234,0.967,0.977
2,202,basic,163.672,89.307,188.71,102.052,1.569,1.613
2,203,basic,266.763,190.642,265.651,190.159,1.334,1.327
2,204,basic,177.098,128.33,376.895,274.69,1.466,1.482
2,207,basic,0.0,0.0,126.441,99.47,,1.028
2,208,basic,202.232,167.98,0.0,0.0,1.201,
2,209,basic,143.396,53.67,235.487,86.887,0.777,0.841
2,210,basic,193.378,84.734,0.0,0.0,1.417,
2,211,basic,74.154,48.95,261.557,165.321,1.117,1.349
2,212,gifted,206.143,189.089,206.143,189.089,,
2,215,basic,115.45,72.122,115.004,72.292,0.921,0.901
2,218,basic,162.293,106.461,215.427,136.465,0.768,0.924
2,220,basic,86.683,71.452,0.0,0.0,1.371,
2,221,basic,161.823,117.201,252.108,183.472,0.931,0.95
2,222,basic,148.635,88.147,184.445,113.386,2.028,1.89
2,225,basic,84.782,44.775,83.642,44.203,1.218,1.215
2,226,basic,249.819,169.208,248.609,170.38,1.242,1.192
2,229,basic,247.274,211.622,0.0,0.0,1.137,
2,230,basic,118.327,84.102,227.659,156.598,1.019,1.187
2,233,basic,284.281,186.825,285.141,187.335,0.831,0.833
2,234,basic,75.447,63.689,0.0,0.0,1.189,
2,235,basic,81.213,53.085,137.058,89.179,1.245,1.299
2,236,basic,52.191,46.134,108.957,88.329,1.083,1.45
2,239,basic,270.846,164.087,0.0,0.0,1.659,
2,241,basic,385.569,134.656,825.565,271.882,1.869,2.155
2,242,basic,163.036,117.793,0.0,0.0,1.22,
2,243,basic,215.507,120.114,295.068,163.0,0.983,1.026
2,244,basic,37.985,35.249,38.578,35.784,1.145,1.171
2,245,basic,321.139,284.223,456.652,394.691,1.232,1.365
2,246,basic,222.738,121.743,381.635,204.814,1.141,1.23
2,247,basic,364.511,127.79,1030.831,316.871,1.552,2.222
2,248,basic,150.196,101.193,0.0,0.0,0.894,
2,249,basic,33.38,27.216,36.656,29.687,0.858,0.889
2,250,basic,81.708,63.916,135.386,108.269,0.96,0.859
2,251,basic,127.081,63.907,154.311,76.635,1.348,1.394
2,252,basic,238.014,174.191,238.041,174.645,1.376,1.366
2,255,basic,88.537,62.222,281.111,189.303,0.839,1.043
2,257,basic,126.518,112.233,423.405,360.621,1.088,1.325
2,259,basic,167.055,128.017,0.0,0.0,1.279,
