draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
34,basic,10008.5,9833.0735,-175.4265,1.5377,1.2476,2.7775,1.5712,1.3431,2.7855
34,gifted,1315.5,1313.828,-1.672,,,,,,
35,basic,10008.5,9832.0007,-176.4993,1.5546,1.2551,2.7858,1.5881,1.3555,2.7994
35,gifted,1315.5,1313.7767,-1.7233,,,,,,
36,basic,10008.5,9828.3025,-180.1975,1.5256,1.2473,2.7344,1.5637,1.3399,2.755
36,gifted,1315.5,1313.7872,-1.7128,,,,,,
37,basic,10008.5,9824.8571,-183.6429,1.5853,1.2871,2.8428,1.6173,1.3685,2.8461
37,gifted,1315.5,1313.549,-1.951,,,,,,
38,basic,10008.5,9862.0549,-146.4451,1.5069,1.2252,2.6856,1.5439,1.3142,2.7121
38,gifted,1315.5,1313.7941,-1.7059,,,,,,
39,basic,10008.5,9817.5676,-190.9324,1.5406,1.2476,2.7714,1.5748,1.343,2.7809
39,gifted,1315.5,1313.7316,-1.7684,,,,,,
40,basic,10008.5,9883.2278,-125.2722,1.5579,1.2621,2.7852,1.5929,1.3596,2.7863
40,gifted,1315.5,1313.7665,-1.7335,,,,,,
41,basic,10008.5,9812.2572,-196.2428,1.4755,1.2184,2.6086,1.5119,1.2909,2.6294
41,gifted,1315.5,1313.7465,-1.7535,,,,,,
42,basic,10008.5,9887.8803,-120.6197,1.5851,1.2897,2.8428,1.6246,1.3722,2.8464
42,gifted,1315.5,1313.8345,-1.6655,,,,,,
43,basic,10008.5,9912.0439,-96.4561,1.5551,1.259,2.7982,1.5896,1.3581,2.8093
43,gifted,1315.5,1313.7362,-1.7638,,,,,,
44,basic,10008.5,9877.1368,-131.3632,1.5387,1.2475,2.7855,1.573,1.3378,2.7856
44,gifted,1315.5,1313.7692,-1.7308,,,,,,
45,basic,10008.5,9862.7712,-145.7288,1.5122,1.2252,2.7221,1.5539,1.3203,2.7545
45,gifted,1315.5,1313.7904,-1.7096,,,,,,
46,basic,10008.5,9876.5782,-131.9218,1.5659,1.2747,2.8185,1.6053,1.3596,2.846
46,gifted,1315.5,1313.7719,-1.7281,,,,,,
47,basic,10008.5,9789.0228,-219.4772,1.5122,1.2252,2.6846,1.5422,1.3112,2.6847
47,gifted,1315.5,1313.6879,-1.8121,,,,,,
48,basic,10008.5,9873.5627,-134.9373,1.5628,1.259,2.8114,1.5988,1.3596,2.8157
48,gifted,1315.5,1313.6851,-1.8149,,,,,,
49,basic,10008.5,9894.2244,-114.2756,1.5985,1.304,2.8461,1.631,1.3769,2.8465
49,gifted,1315.5,1313.8689,-1.6311,,,,,,
50,basic,10008.5,9910.1814,-98.3186,1.5403,1.2472,2.7775,1.5748,1.3344,2.7854
50,gifted,1315.5,1313.8485,-1.6515,,,,,,
51,basic,10008.5,9864.5599,-143.9401,1.5336,1.2527,2.7555,1.5704,1.3433,2.7775
51,gifted,1315.5,1313.8047,-1.6953,,,,,,
52,basic,10008.5,9903.5024,-104.9976,1.5086,1.2252,2.6795,1.5441,1.3144,2.6912
52,gifted,1315.5,1313.7939,-1.7061,,,,,,
53,basic,10008.5,9830.1326,-178.3674,1.5283,1.2347,2.7555,1.5671,1.328,2.7774
53,gifted,1315.5,1313.751,-1.749,,,,,,
54,basic,10008.5,9865.5399,-142.9601,1.5699,1.2873,2.8151,1.6069,1.369,2.8156
54,gifted,1315.5,1313.9151,-1.5849,,,,,,
55,basic,10008.5,9817.2944,-191.2056,1.4918,1.2252,2.6493,1.5257,1.3136,2.663
55,gifted,1315.5,1313.8767,-1.6233,,,,,,
56,basic,10008.5,9857.209,-151.291,1.5667,1.259,2.8159,1.6052,1.3596,2.8425
56,gifted,1315.5,1313.8084,-1.6916,,,,,,
57,basic,10008.5,9890.5091,-117.9909,1.5271,1.2473,2.7327,1.5617,1.3362,2.7384
57,gifted,1315.5,1313.7625,-1.7375,,,,,,
58,basic,10008.5,9858.5398,-149.9602,1.6016,1.2871,2.8465,1.6325,1.3689,2.8466
58,gifted,1315.5,1313.7342,-1.7658,,,,,,
59,basic,10008.5,9863.019,-145.481,1.5032,1.2252,2.6704,1.5387,1.3144,2.6788
59,gifted,1315.5,1313.8156,-1.6844,,,,,,
60,basic,10008.5,9838.3672,-170.1328,1.5671,1.2825,2.8151,1.6022,1.3687,2.8156
60,gifted,1315.5,1313.7782,-1.7218,,,,,,
61,basic,10008.5,9936.3687,-72.1313,1.553,1.259,2.7854,1.5859,1.3474,2.7858
61,gifted,1315.5,1313.6828,-1.8172,,,,,,
62,basic,10008.5,9808.4915,-200.0085,1.5779,1.2528,2.8241,1.6093,1.3474,2.8322
62,gifted,1315.5,1313.9345,-1.5655,,,,,,
63,basic,10008.5,9848.5497,-159.9503,1.5095,1.2252,2.6855,1.5477,1.3144,2.7121
63,gifted,1315.5,1313.6778,-1.8222,,,,,,
64,basic,10008.5,9814.6443,-193.8557,1.5842,1.2903,2.8205,1.6179,1.375,2.8228
64,gifted,1315.5,1313.79,-1.71,,,,,,
65,basic,10008.5,9899.7716,-108.7284,1.5134,1.2252,2.7121,1.5537,1.3151,2.7434
65,gifted,1315.5,1313.7846,-1.7154,,,,,,
66,basic,10008.5,9853.7365,-154.7635,1.6042,1.2945,2.8464,1.6366,1.3768,2.8466
66,gifted,1315.5,1313.765,-1.735,,,,,,
67,basic,10008.5,9848.2237,-160.2763,1.5182,1.2252,2.7219,1.5506,1.3114,2.7281
67,gifted,1315.5,1313.8465,-1.6535,,,,,,
68,basic,10008.5,9831.7342,-176.7658,1.5359,1.249,2.7565,1.5721,1.3452,2.7642
68,gifted,1315.5,1313.8393,-1.6607,,,,,,
69,basic,10008.5,9811.9204,-196.5796,1.5625,1.2764,2.7994,1.5971,1.3597,2.8092
69,gifted,1315.5,1313.8555,-1.6445,,,,,,
70,basic,10008.5,9892.3015,-116.1985,1.5643,1.259,2.795,1.5963,1.3555,2.8093
70,gifted,1315.5,1313.9134,-1.5866,,,,,,
71,basic,10008.5,9877.3548,-131.1452,1.56,1.259,2.7994,1.5933,1.3555,2.8092
71,gifted,1315.5,1313.6614,-1.8386,,,,,,
72,basic,10008.5,9837.3353,-171.1647,1.5672,1.259,2.8156,1.6037,1.3596,2.8162
72,gifted,1315.5,1313.749,-1.751,,,,,,
73,basic,10008.5,9845.8051,-162.6949,1.5421,1.2347,2.7775,1.5737,1.3264,2.7808
73,gifted,1315.5,1313.809,-1.691,,,,,,
74,basic,10008.5,9948.1792,-60.3208,1.5394,1.2414,2.7788,1.5761,1.3312,2.7856
74,gifted,1315.5,1313.8773,-1.6227,,,,,,
75,basic,10008.5,9830.0691,-178.4309,1.6166,1.2898,2.8466,1.6505,1.375,2.8713
75,gifted,1315.5,1313.7927,-1.7073,,,,,,
76,basic,10008.5,9880.3702,-128.1298,1.5568,1.259,2.7994,1.5909,1.3555,2.8092
76,gifted,1315.5,1313.7801,-1.7199,,,,,,
77,basic,10008.5,9872.5847,-135.9153,1.5394,1.2475,2.7775,1.5755,1.3429,2.7855
