draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
177,gifted,1315.5,1315.5,0.0,,,,,,
178,basic,10008.5,9979.0296,-29.4704,1.5692,1.259,2.8184,1.5733,1.2748,2.8206
178,gifted,1315.5,1315.5,0.0,,,,,,
179,basic,10008.5,9976.1991,-32.3009,1.5765,1.2824,2.8203,1.5809,1.2904,2.8244
179,gifted,1315.5,1315.5,0.0,,,,,,
180,basic,10008.5,9979.7683,-28.7317,1.5629,1.259,2.8094,1.5669,1.2794,2.8152
180,gifted,1315.5,1315.5,0.0,,,,,,
181,basic,10008.5,9982.2558,-26.2442,1.5637,1.2527,2.8156,1.5678,1.2585,2.8159
181,gifted,1315.5,1315.5,0.0,,,,,,
182,basic,10008.5,9978.7768,-29.7232,1.5745,1.2763,2.8243,1.5787,1.2871,2.842
182,gifted,1315.5,1315.5,0.0,,,,,,
183,basic,10008.5,9976.6734,-31.8266,1.5713,1.259,2.8183,1.5756,1.2748,2.8206
183,gifted,1315.5,1315.5,0.0,,,,,,
184,basic,10008.5,9978.1843,-30.3157,1.5703,1.259,2.8154,1.5741,1.2628,2.8156
184,gifted,1315.5,1315.5,0.0,,,,,,
185,basic,10008.5,9979.0436,-29.4564,1.5248,1.2437,2.7335,1.5284,1.249,2.7395
185,gifted,1315.5,1315.5,0.0,,,,,,
186,basic,10008.5,9979.9596,-28.5404,1.5659,1.259,2.8094,1.57,1.2741,2.8153
186,gifted,1315.5,1315.5,0.0,,,,,,
187,basic,10008.5,9981.6994,-26.8006,1.5189,1.2334,2.7331,1.5227,1.2436,2.7384
187,gifted,1315.5,1315.5,0.0,,,,,,
188,basic,10008.5,9981.7113,-26.7887,1.538,1.2437,2.7858,1.542,1.2495,2.7934
188,gifted,1315.5,1315.5,0.0,,,,,,
189,basic,10008.5,9980.13,-28.37,1.5185,1.2252,2.7121,1.522,1.2342,2.7221
189,gifted,1315.5,1315.5,0.0,,,,,,
190,basic,10008.5,9982.8065,-25.6935,1.5235,1.2302,2.7395,1.5268,1.2437,2.7442
190,gifted,1315.5,1315.5,0.0,,,,,,
191,basic,10008.5,9979.0291,-29.4709,1.6031,1.2898,2.8462,1.6071,1.304,2.8463
191,gifted,1315.5,1315.5,0.0,,,,,,
192,basic,10008.5,9986.9609,-21.5391,1.5812,1.2773,2.8417,1.5857,1.2896,2.8434
192,gifted,1315.5,1315.5,0.0,,,,,,
193,basic,10008.5,9983.6987,-24.8013,1.5422,1.2529,2.7856,1.546,1.259,2.7858
193,gifted,1315.5,1315.5,0.0,,,,,,
194,basic,10008.5,9976.4471,-32.0529,1.5417,1.2483,2.7802,1.5456,1.2529,2.7855
194,gifted,1315.5,1315.5,0.0,,,,,,
195,basic,10008.5,9974.7326,-33.7674,1.5521,1.259,2.7855,1.556,1.259,2.7857
195,gifted,1315.5,1315.5,0.0,,,,,,
196,basic,10008.5,9976.9666,-31.5334,1.5592,1.2656,2.7994,1.5632,1.2815,2.8092
196,gifted,1315.5,1315.5,0.0,,,,,,
197,basic,10008.5,9981.1291,-27.3709,1.6012,1.3132,2.8465,1.6055,1.3312,2.8465
197,gifted,1315.5,1315.5,0.0,,,,,,
198,basic,10008.5,9978.5698,-29.9302,1.5728,1.2814,2.8206,1.5769,1.2894,2.8322
198,gifted,1315.5,1315.5,0.0,,,,,,
199,basic,10008.5,9979.2026,-29.2974,1.6157,1.2814,2.8622,1.6203,1.2896,2.8623
199,gifted,1315.5,1315.5,0.0,,,,,,
