GEOID,geoid_tract,area_sqft,sps_area_sqft,sps_frac,centroid_lat,centroid_lon,geometry_wkt
530330002022,53033000202,5306167.230810671,5306167.230810672,1.0000000000000002,47.7223273879451,-122.30272414635608,"POLYGON ((1277669.2569064714 267853.4627753144, 1277681.543555482 268507.73913694045, 1277691.632447769 268507.5458845158, 1278012.2903378361 268502.865828119, 1278245.2634283646 268495.49000900355, 1278343.1786528847 268492.52308845974, 1278497.922309516 268487.7408113661, 1278668.3936548594 268481.56484554627, 1279004.217822348 268471.8690433549, 1278997.8126049296 268071.76921254635, 1278993.8411098425 267812.0837483463, 1278983.4715132855 267152.6632180313, 1279219.1683431014 267145.24771834427, 1279322.9967273248 267142.1732197728, 1279663.021325469 267132.0446335773, 1280342.5721520823 267111.45043319016, 1280335.702342167 266452.32841916103, 1280328.579887681 265792.8464432658, 1279987.0267105866 265801.532378077, 1279941.5040971267 265802.76359595626, 1279645.5015181263 265811.68327454693, 1279348.7469078673 265819.8922541063, 1279303.9626671965 265821.1109287491, 1278962.663184052 265830.1753448246, 1278710.7210036982 265838.6336408255, 1278477.4690341854 265846.0084359208, 1278297.6150121924 265852.00022749364, 1277964.9647917314 265862.74143110943, 1277837.2712601926 265867.00977666164, 1277632.3148369014 265873.48847736145, 1277644.9018157416 266543.4467349594, 1277644.9421414582 266558.40414178104, 1277649.1406656913 266777.5887402495, 1277640.3957919646 266989.3597766952, 1277656.8515153993 267192.98658168194, 1277669.2569064714 267853.4627753144))"
530330002023,53033000202,5295932.203146719,5295932.20314672,1.0000000000000002,47.73020755099275,-122.30596389538194,"POLYGON ((1277383.7876898954 271183.2998840236, 1277456.8323529137 271180.4401547469, 1277543.9010761296 271177.3119283762, 1277720.7519672702 271171.3695333599, 1278004.8327588069 271161.1870138417, 1278048.367183172 271159.62411059986, 1278331.2110775611 271149.10533166595, 1278397.6129666595 271146.3762705672, 1278637.4286595092 271138.1441572699, 1279041.7872286725 271123.8552289389, 1279038.1526368666 271088.1709240186, 1279038.0436760164 271069.5664992863, 1279032.085236035 270460.77327829215, 1279030.253112569 270261.6092233507, 1279021.7420671585 269880.15597154154, 1279018.5395106042 269789.73842575605, 1278980.7331555875 269782.0688655988, 1278865.647252437 269723.33878819324, 1279017.5848855493 269339.9171524115, 1279039.0395866262 269238.8136989814, 1279044.4169648893 269133.63908775046, 1279049.2882160312 268847.1520016891, 1279091.6461247678 268706.24775021354, 1279098.828875313 268682.7613702077, 1279105.8173201133 268468.47092079814, 1279004.217822348 268471.8690433549, 1278668.3936548594 268481.56484554627, 1278497.922309516 268487.7408113661, 1278343.1786528847 268492.52308845974, 1278245.2634283646 268495.49000900355, 1278012.2903378361 268502.865828119, 1277691.632447769 268507.5458845158, 1277681.543555482 268507.73913694045, 1277238.8907267505 268517.6827676351, 1277020.4082186804 268523.3335578165, 1277024.2522277008 268864.74441919226, 1277028.146431206 269195.93898292293, 1277035.815023668 269864.89747578785, 1277043.6600373492 270530.20431416156, 1277051.252363518 271195.1512398959, 1277383.7876898954 271183.2998840236))"
530330003001,53033000300,8485497.54624513,8485497.546245132,1.0000000000000002,47.73006552220292,-122.3289033127982,"POLYGON ((1270779.386927726 271394.99514570663, 1270831.7919633288 271393.97213059384, 1271091.60999977 271389.26712078985, 1271221.4799278316 271384.9101156981, 1271398.3422429191 271379.6380626929, 1271755.2584045469 271368.6719376396, 1272088.0635649527 271358.18157519464, 1272418.9077994565 271348.10001595784, 1273033.6115915542 271329.2307024789, 1273074.446140645 271328.0735747625, 1273212.4428729068 271323.9374036918, 1273294.8147489403 271319.7862038266, 1273313.0424784406 271320.5272878259, 1273377.9813148663 271318.53864172194, 1273438.9836159225 271316.626516641, 1273490.8897326803 271315.25570020964, 1273507.1209134825 271314.5763210378, 1273720.6290665243 271307.88619933825, 1273717.8932900906 270988.708219556, 1273721.62985791 270876.63139418734, 1273723.950239501 270805.80839512584, 1273719.5043985853 270385.6041720007, 1273718.0801436787 270261.2229059257, 1273665.0784144423 267982.02895617735, 1273655.7771951742 267590.7409304596, 1273648.8833016718 267311.0458656966, 1273497.7646099217 267452.6105657768, 1273437.754669394 267519.07886974746, 1273298.6844649182 267672.45131350786, 1273006.654203435 267948.0930379039, 1272938.364280338 268006.3324239328, 1272685.0575152363 268196.5860586909, 1272362.5963899498 268438.16963563295, 1272004.375889721 268701.2501878309, 1271717.7531845435 268911.5016544522, 1271067.496272526 269395.9069726637, 1270733.3482064202 269402.4276208659, 1270736.3432397605 269631.4864046443, 1270741.877727659 270066.2633603546, 1270701.4859361814 270077.6322417147, 1270670.7645583833 270105.2300132635, 1270677.5934740775 270732.25056669494, 1270685.812818908 271380.03971537354, 1270685.8943829655 271396.8206032825, 1270779.386927726 271394.99514570663))"
530330003002,53033000300,4548781.719038776,4548781.719038774,0.9999999999999996,47.731384433569055,-122.34043514034428,"POLYGON ((1268429.2321761402 271438.4685559125, 1268454.8195522681 271437.9658614322, 1268698.152851829 271433.5518549662, 1268840.8517259443 271430.7508346253, 1269094.7645133657 271426.13430629164, 1269354.5821421004 271421.4054603106, 1269429.1300473872 271419.9446190305, 1269500.4795330658 271418.54672901216, 1269760.297258078 271413.82345041237, 1270020.3610756944 271409.09892404237, 1270156.9093121497 271406.42815073405, 1270425.8304094488 271401.5359883055, 1270685.8943829655 271396.8206032825, 1270685.812818908 271380.03971537354, 1270677.5934740775 270732.25056669494, 1270670.7645583833 270105.2300132635, 1270701.4859361814 270077.6322417147, 1270741.877727659 270066.2633603546, 1270736.3432397605 269631.4864046443, 1270733.3482064202 269402.4276208659, 1270400.9226672563 269408.92050844873, 1270068.0122574589 269415.7935539498, 1269735.586953037 269422.2981217285, 1269422.8464489595 269428.42284666776, 1269069.99851155 269435.33924111194, 1268737.3346504685 269442.23085575015, 1268404.938469803 269450.21757004515, 1268413.0145312136 270111.873744611, 1268415.4574789174 270311.3917597756, 1268418.1727283085 270524.76825022994, 1268420.2789826512 270707.14553846343, 1268421.1195980827 270774.9887694813, 1268425.7191283463 271159.4369806425, 1268400.3007680287 271331.4099578287, 1268401.4305086164 271439.01479199686, 1268429.2321761402 271438.4685559125))"
530330004021,53033000402,3458894.8635932063,3458894.8635932063,1.0,47.722342888365546,-122.35564333537796,"POLYGON ((1264457.3245886844 267898.44983476604, 1264464.08680619 268214.26587605634, 1264795.9905329447 268205.1256619696, 1265127.9016920936 268196.35596023727, 1265150.0411782817 268195.5523780847, 1265287.329141203 268191.7377712684, 1265791.7101570128 268178.10461817007, 1265786.6470078647 267897.27939293673, 1265779.5926263416 267515.7982452006, 1266114.4906111795 267508.081503666, 1266428.7105247176 267500.4141976179, 1266744.8992595004 267492.71325984737, 1267055.456979437 267486.58797120146, 1267051.8742433004 267155.02118944377, 1267048.5377033239 266823.4495710989, 1267041.3727582905 266160.3160827979, 1266719.9936307736 266168.11404533585, 1266403.5294751234 266175.45556336123, 1266086.5804672185 266183.1767932438, 1265755.3577755291 266191.18569564674, 1265767.4751658554 266853.4919379082, 1265437.7696594344 266862.93596622674, 1265101.6659817277 266872.5125355935, 1264768.7544836265 266881.66691726894, 1264436.0965232535 266891.18696029857, 1264450.2219758925 267553.08863629453, 1264457.3245886844 267898.44983476604))"
530330004022,53033000402,9355716.913745413,9355716.913745414,1.0000000000000002,47.715266669268246,-122.34819231942204,"POLYGON ((1266082.8611408994 266169.3864648563, 1266086.5804672185 266183.1767932438, 1266403.5294751234 266175.45556336123, 1266719.9936307736 266168.11404533585, 1267041.3727582905 266160.3160827979, 1267048.5377033239 266823.4495710989, 1267051.8742433004 267155.02118944377, 1267055.456979437 267486.58797120146, 1267601.7344780364 267474.3664739792, 1267792.2250176386 267471.7118620435, 1267993.7965267852 267469.2060850832, 1268048.7808331677 267473.5974168741, 1268380.733850693 267466.34351294505, 1268376.4815313872 267124.57465124666, 1268372.4227421337 266792.6526076829, 1268364.305423387 266128.8085663147, 1268353.5365850392 264803.567172841, 1268345.6778099511 263839.4574454892, 1268342.6240441303 263483.43658896605, 1268329.2154190831 261923.29265700636, 1268325.721584122 261494.67802044802, 1268324.6457958084 261377.22170001717, 1267994.7154690986 261380.0566809202, 1267664.5389651794 261382.90225165122, 1267334.6086104317 261385.74872910342, 1266997.7784875191 261388.37212212465, 1266999.0261062745 261526.62086837724, 1267002.3863453134 261934.44275674492, 1267004.4504363153 262189.05853217986, 1267009.8753012093 262851.496250284, 1267015.3150796837 263514.66341473145, 1267021.9500802755 264175.9828959575, 1267028.5855289386 264837.30243403564, 1266704.9616890156 264844.77962328814, 1266380.8529615873 264852.63675837644, 1266056.9833032612 264860.1298796347, 1266066.859757898 265521.7505913753, 1266082.8611408994 266169.3864648563))"
530330004023,53033000402,3473436.7088258644,3473436.7088258644,1.0,47.714159408600985,-122.35556488438125,"POLYGON ((1264738.4506610841 264894.628256415, 1264904.3121737966 264890.24461450725, 1265069.9203895396 264885.5026074561, 1265253.2491320907 264880.411037495, 1265401.397543291 264876.74745459587, 1265732.8676739763 264867.6334076819, 1266056.9833032612 264860.1298796347, 1266380.8529615873 264852.63675837644, 1266704.9616890156 264844.77962328814, 1267028.5855289386 264837.30243403564, 1267021.9500802755 264175.9828959575, 1267015.3150796837 263514.66341473145, 1266689.207285098 263522.18939434184, 1266363.0924370687 263529.35629289085, 1266036.7387980984 263536.89836625376, 1265710.3853079763 263544.4460624675, 1265380.8394334244 263552.4274302629, 1265236.1265508032 263556.02291994134, 1265215.4512205503 263556.43245299597, 1265051.0548155287 263560.7841040792, 1264775.1666467863 263567.7127545233, 1264715.1097734065 263568.90387451305, 1264706.987327707 263569.0649832323, 1264391.7250064895 263577.1450958979, 1264396.2068249842 263964.1497007148, 1264399.2261942476 264240.27246789314, 1264406.973897011 264903.3950115572, 1264738.4506610841 264894.628256415))"
530330004024,53033000402,3074179.4115554537,3074179.411555454,1.0000000000000002,47.718581369122056,-122.35776943300698,"POLYGON ((1264768.7544836265 266881.66691726894, 1265101.6659817277 266872.5125355935, 1265437.7696594344 266862.93596622674, 1265767.4751658554 266853.4919379082, 1265755.3577755291 266191.18569564674, 1266086.5804672185 266183.1767932438, 1266082.8611408994 266169.3864648563, 1266066.859757898 265521.7505913753, 1266056.9833032612 264860.1298796347, 1265732.8676739763 264867.6334076819, 1265401.397543291 264876.74745459587, 1265253.2491320907 264880.411037495, 1265069.9203895396 264885.5026074561, 1264904.3121737966 264890.24461450725, 1264738.4506610841 264894.628256415, 1264406.973897011 264903.3950115572, 1264414.475871398 265566.5224996777, 1264421.9854837428 266230.0147416449, 1264436.0965232535 266891.18696029857, 1264768.7544836265 266881.66691726894))"
530330004031,53033000403,4380111.259431933,4380111.259431932,0.9999999999999998,47.72959222919225,-122.35825020679478,"POLYGON ((1264488.5292527487 269371.04902585776, 1264491.2229495328 269543.9291168671, 1264505.9270445085 270197.7931241567, 1264520.0304652853 270858.6010623263, 1264526.727511922 271183.53951589414, 1264533.8950275313 271519.77865139686, 1264967.3807624872 271510.08324316866, 1265852.3060783115 271490.0021869448, 1265846.1244775064 271152.6489971388, 1265839.934941359 270827.33564746554, 1265827.8171212345 270165.0290053385, 1265822.4083158423 269854.29379264184, 1265816.6171549333 269524.22973195266, 1265812.9160046002 269337.14093090396, 1265809.98113768 269163.90082884516, 1265806.814644999 268991.39499015076, 1265804.023321206 268837.8533212098, 1265800.7694922867 268673.37565949996, 1265798.2811918897 268535.15120768093, 1265794.7323359635 268343.3165262956, 1265791.7101570128 268178.10461817007, 1265287.329141203 268191.7377712684, 1265150.0411782817 268195.5523780847, 1265127.9016920936 268196.35596023727, 1264795.9905329447 268205.1256619696, 1264464.08680619 268214.26587605634, 1264481.4702390812 269040.28043215664, 1264488.5292527487 269371.04902585776))"
530330004032,53033000403,3501265.1386123034,3501265.138612303,0.9999999999999999,47.725795304046265,-122.35187236822614,"POLYGON ((1266478.3183490245 269488.8958422208, 1266604.460884546 269469.62267020263, 1266708.4021772963 269435.46529478714, 1266749.8219085622 269413.85213434085, 1266805.6296962455 269385.38809598377, 1266893.957875882 269320.89343770436, 1266979.4089002842 269235.295352518, 1267036.8568215084 269177.61264681316, 1267067.2765981606 269159.865478082, 1267098.8316683592 269149.7575698786, 1267290.9128451352 269141.2288224763, 1267463.156477968 269137.8356147644, 1267468.3237874373 269137.733842737, 1267737.0167401321 269132.07894424465, 1267742.908442802 268818.5675896302, 1267741.4361147003 268793.78761731036, 1267730.9626295397 268624.3443177605, 1267728.8238482152 268603.2258376816, 1267725.1389002881 268566.08493944816, 1267713.8522713361 268455.39648561366, 1267705.8609237117 268374.55985230004, 1267601.7344780364 267474.3664739792, 1267055.456979437 267486.58797120146, 1266744.8992595004 267492.71325984737, 1266428.7105247176 267500.4141976179, 1266114.4906111795 267508.081503666, 1265779.5926263416 267515.7982452006, 1265786.6470078647 267897.27939293673, 1265791.7101570128 268178.10461817007, 1265794.7323359635 268343.3165262956, 1265798.2811918897 268535.15120768093, 1265800.7694922867 268673.37565949996, 1265804.023321206 268837.8533212098, 1265806.814644999 268991.39499015076, 1265809.98113768 269163.90082884516, 1265812.9160046002 269337.14093090396, 1265816.6171549333 269524.22973195266, 1266478.3183490245 269488.8958422208))"
