GEOID,geoid_tract,sps_frac,n_age_5_9,n_age_10_14,n_age_15_17,n_pub_es,n_pub_ms,n_pub_hs,n_pub_total,alpha_es,alpha_ms,alpha_hs
530330010001,53033001000,1.0,87.0,57.0,75.0,95.2111888111888,24.633566433566433,74.63976023976025,194.4845154845155,95.7111888111888,25.133566433566433,75.13976023976025
530330010002,53033001000,1.0,31.0,86.0,30.0,43.38881118881119,37.16643356643357,38.96023976023976,119.51548451548452,43.88881118881119,37.66643356643357,39.46023976023976
530330011001,53033001100,1.0,78.0,100.0,51.0,76.66816591704148,56.52173913043479,53.064263920671245,186.2541689681475,77.16816591704148,57.02173913043479,53.564263920671245
530330011002,53033001100,1.0000000000000002,96.00000000000003,38.00000000000001,25.000000000000007,78.33183408295855,21.478260869565222,23.935736079328763,123.74583103185253,78.83183408295855,21.978260869565222,24.435736079328763
530330012011,53033001201,1.0000000000000004,38.000000000000014,20.000000000000007,16.000000000000007,4.000000000000002,12.000000000000004,20.000000000000007,36.000000000000014,4.500000000000002,12.500000000000004,20.500000000000007
530330012012,53033001201,1.0000000000000004,0.0,75.00000000000003,33.000000000000014,15.000000000000007,45.000000000000014,48.00000000000002,108.00000000000004,15.500000000000007,45.500000000000014,48.50000000000002
530330012013,53033001201,0.9999999999999998,0.0,18.999999999999996,0.0,3.7999999999999994,11.399999999999997,3.7999999999999994,18.999999999999996,4.299999999999999,11.899999999999997,4.299999999999999
530330012021,53033001202,1.0000000000000002,104.00000000000003,69.00000000000001,0.0,73.6490566037736,41.400000000000006,13.800000000000004,128.84905660377362,74.1490566037736,41.900000000000006,14.300000000000004
530330012022,53033001202,1.0000000000000004,25.00000000000001,6.000000000000003,40.000000000000014,15.586792452830196,3.6000000000000014,17.670588235294122,36.85738068812432,16.086792452830196,4.100000000000001,18.170588235294122
530330012023,53033001202,1.0,95.0,29.0,28.0,60.469811320754715,17.4,17.32941176470588,95.19922308546059,60.969811320754715,17.9,17.82941176470588
530330013001,53033001300,1.0000000000000004,31.000000000000014,73.00000000000003,27.00000000000001,45.60000000000002,43.80000000000002,41.600000000000016,131.00000000000006,46.10000000000002,44.30000000000002,42.100000000000016
530330013002,53033001300,0.9999999999999998,10.999999999999998,20.999999999999996,0.0,15.199999999999998,12.599999999999998,4.199999999999999,31.999999999999996,15.699999999999998,13.099999999999998,4.699999999999999
530330013003,53033001300,1.0000000000000002,0.0,14.000000000000004,37.00000000000001,2.8000000000000007,8.400000000000002,39.80000000000001,51.000000000000014,3.3000000000000007,8.900000000000002,40.30000000000001
530330014001,53033001400,1.0000000000000002,29.000000000000007,11.000000000000002,0.0,16.280504420491706,3.766304347826087,1.255434782608696,21.302243550926487,16.780504420491706,4.266304347826087,1.755434782608696
530330014002,53033001400,0.9999999999999996,221.99999999999991,61.99999999999997,45.99999999999998,122.09558556376402,21.228260869565204,44.314182194616954,187.63802862794617,122.59558556376402,21.728260869565204,44.814182194616954
530330014003,53033001400,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
530330014004,53033001400,0.8781880324207927,94.84430750144561,97.47887159870798,51.813093912826766,60.26469651374794,33.375917993035884,53.06923916520506,146.7098536719889,60.76469651374794,33.875917993035884,53.56923916520506
530330015001,53033001500,1.0,52.0,7.0,0.0,25.803214731585516,3.791666666666667,1.263888888888889,30.858770287141073,26.303214731585516,4.291666666666667,1.763888888888889
530330015002,53033001500,0.6630160676736574,24.531594503925323,48.40017294017699,26.520642706946298,20.315627632904953,26.21676034259587,35.25956282114492,81.79195079664575,20.815627632904953,26.71676034259587,35.75956282114492
530330016001,53033001600,0.8113991779600086,68.96893012660072,76.27152272824081,78.70572026212083,52.17092909151813,29.185531656214593,48.90490045832899,130.2613612060617,52.67092909151813,29.685531656214593,49.40490045832899
530330016002,53033001600,1.0,121.0,205.0,102.0,100.60949764521193,78.4438775510204,76.91925963210396,255.9726348283363,101.10949764521193,78.9438775510204,77.41925963210396
530330016003,53033001600,1.0000000000000002,119.00000000000003,93.00000000000001,24.000000000000007,85.09301412872844,35.58673469387755,23.808433238766362,144.48818206137236,85.59301412872844,36.08673469387755,24.308433238766362
530330017011,53033001701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
530330017012,53033001701,1.0000000000000004,0.0,85.00000000000004,0.0,7.574257425742578,22.72277227722773,7.574257425742578,37.871287128712886,8.074257425742578,23.22277227722773,8.074257425742578
530330017013,53033001701,0.9999999999999996,14.999999999999993,15.999999999999993,13.999999999999993,16.425742574257416,4.277227722772275,15.425742574257418,36.12871287128711,16.925742574257416,4.777227722772275,15.925742574257418
530330017021,53033001702,1.0000000000000004,0.0,26.00000000000001,0.0,5.200000000000003,15.600000000000005,5.200000000000003,26.00000000000001,5.700000000000003,16.100000000000005,5.700000000000003
530330017022,53033001702,1.0,55.0,28.0,45.0,60.6,16.8,50.6,128.0,61.1,17.3,51.1
530330017023,53033001702,1.0000000000000002,13.000000000000004,41.00000000000001,28.000000000000007,21.200000000000003,24.600000000000005,36.20000000000001,82.00000000000003,21.700000000000003,25.100000000000005,36.70000000000001
530330017024,53033001702,0.9999999999999998,95.99999999999997,84.99999999999999,16.999999999999996,112.99999999999997,50.99999999999999,33.99999999999999,197.99999999999997,113.49999999999997,51.49999999999999,34.49999999999999
530330018001,53033001800,1.0000000000000009,81.00000000000007,88.00000000000009,33.00000000000003,73.60000000000007,19.80000000000002,20.8241379310345,114.22413793103459,74.10000000000007,20.30000000000002,21.3241379310345
530330018002,53033001800,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
530330018003,53033001800,1.0,0.0,0.0,25.0,0.0,0.0,10.775862068965516,10.775862068965516,0.5,0.5,11.275862068965516
530330019001,53033001900,0.9999999999999998,97.99999999999997,14.999999999999996,81.99999999999999,97.80434782608693,8.999999999999998,56.560693641618485,163.3650414677054,98.30434782608693,9.499999999999998,57.060693641618485
530330019002,53033001900,1.0,73.0,41.0,60.0,78.8195652173913,24.599999999999998,47.39075144508671,150.810316662478,79.3195652173913,25.099999999999998,47.89075144508671
530330019003,53033001900,0.9999999999999998,13.999999999999996,0.0,0.0,13.543478260869561,0.0,0.0,13.543478260869561,14.043478260869561,0.5,0.5
530330019004,53033001900,1.0,118.0,17.0,31.0,117.55217391304348,10.2,23.648554913294795,151.40072882633828,118.05217391304348,10.7,24.148554913294795
530330020001,53033002000,1.0,107.0,63.0,31.0,77.13339860623165,32.34432989690721,38.423109965635746,147.90083846877462,77.63339860623165,32.84432989690721,38.923109965635746
530330020002,53033002000,1.0000000000000002,0.0,76.00000000000001,53.000000000000014,13.006185567010311,39.01855670103093,60.26451890034366,112.28926116838491,13.506185567010311,39.51855670103093,60.76451890034366
530330020003,53033002000,1.0000000000000002,86.00000000000001,55.000000000000014,36.00000000000001,62.74198007256811,28.237113402061862,41.512371134020626,132.4914646086506,63.24198007256811,28.737113402061862,42.012371134020626
530330021001,53033002100,1.0000000000000004,50.00000000000002,66.00000000000003,46.00000000000002,39.208735960064196,31.23380281690142,51.40608625848357,121.84862503544919,39.708735960064196,31.73380281690142,51.90608625848357
530330021002,53033002100,1.0,69.0,119.0,104.0,58.51233731502941,56.31549295774647,111.45576880974969,226.28359908252557,59.01233731502941,56.81549295774647,111.95576880974969
530330021003,53033002100,1.0000000000000002,39.00000000000001,28.000000000000007,43.00000000000001,26.878926724906403,13.250704225352115,42.73814493176677,82.86777588202528,27.378926724906403,13.750704225352115,43.23814493176677
530330022001,53033002200,1.0,174.0,147.0,133.0,155.0391829689298,74.16818181818182,111.43351158645277,340.64087637356437,155.5391829689298,74.66818181818182,111.93351158645277
530330022002,53033002200,1.0,157.0,96.0,26.0,133.72984273110856,48.43636363636363,33.09643493761141,215.2626413050836,134.22984273110856,48.93636363636363,33.59643493761141
530330022003,53033002200,0.4335373313459671,31.648225188255598,10.40489595230321,13.43965727172498,25.45269900665761,5.249742957752984,10.512043815032477,41.21448577944307,25.95269900665761,5.749742957752984,11.012043815032477
530330022004,53033002200,1.0000000000000004,70.00000000000003,41.00000000000002,14.000000000000007,59.32161488300731,20.686363636363648,16.02290552584671,96.03088404521766,59.82161488300731,21.186363636363648,16.52290552584671
530330024001,53033002400,1.0,96.0,80.0,54.0,91.45408044640781,36.44919786096257,54.20742492801316,182.11070323538354,91.95408044640781,36.94919786096257,54.70742492801316
530330024002,53033002400,1.0,72.0,113.0,50.0,76.63975819576842,51.484491978609626,56.103805018510904,184.22805519288897,77.13975819576842,51.984491978609626,56.603805018510904
530330025001,53033002500,1.0,96.0,92.0,25.0,98.51679144385027,52.27764705882352,42.42588235294117,193.22032085561494,99.01679144385027,52.77764705882352,42.92588235294117
530330025002,53033002500,0.9999999999999998,167.99999999999997,77.99999999999999,21.999999999999996,156.6832085561497,44.322352941176455,36.774117647058816,237.779679144385,157.1832085561497,44.822352941176455,37.274117647058816
530330026001,53033002600,0.9999999999999998,73.99999999999999,95.99999999999997,0.0,71.35958793391598,41.19380804953559,13.7312693498452,126.28466533329677,71.85958793391598,41.69380804953559,14.2312693498452
530330026002,53033002600,1.0,87.0,137.0,66.0,87.34787802405546,58.786996904024775,77.49040247678019,223.62527740486044,87.84787802405546,59.286996904024775,77.99040247678019
530330026003,53033002600,1.0,27.0,50.0,12.0,28.178251458944082,21.455108359133128,17.678018575851393,67.3113783939286,28.678251458944082,21.955108359133128,18.178018575851393
530330026004,53033002600,1.0,38.0,40.0,93.0,35.31428258308447,17.1640866873065,87.30030959752322,139.7786788679142,35.81428258308447,17.6640866873065,87.80030959752322
530330027001,53033002700,0.9999999999999998,185.99999999999997,0.0,0.0,163.42196531791905,0.0,0.0,163.42196531791905,163.92196531791905,0.5,0.5
530330027002,53033002700,1.0000000000000004,26.00000000000001,11.000000000000005,16.000000000000007,24.785107106426395,5.823529411764708,17.941176470588243,48.54981298877935,25.285107106426395,6.323529411764708,18.441176470588243
530330027003,53033002700,1.0000000000000004,18.000000000000007,80.00000000000003,12.000000000000005,29.932675960557646,42.3529411764706,26.117647058823543,98.40326419585179,30.432675960557646,42.8529411764706,26.617647058823543
530330027004,53033002700,1.0,116.0,96.0,30.0,118.8602516150969,50.823529411764696,46.94117647058824,216.62495749744983,119.3602516150969,51.323529411764696,47.44117647058824
530330028001,53033002800,1.0000000000000002,71.00000000000001,35.00000000000001,29.000000000000007,66.15840484126423,11.949790794979082,19.336204774796954,97.44440041104026,66.65840484126423,12.449790794979082,19.836204774796954
530330028002,53033002800,1.0,35.0,26.0,65.0,33.608713330023875,8.876987447698745,37.37076052178194,79.85646129950456,34.108713330023875,9.376987447698745,37.87076052178194
530330028003,53033002800,1.0000000000000009,57.00000000000005,92.00000000000009,16.000000000000014,60.38554712431748,31.4108786610879,18.940881122323425,110.7373069077288,60.88554712431748,31.9108786610879,19.440881122323425
530330028004,53033002800,0.9999999999999992,13.99999999999999,85.99999999999993,59.99999999999995,22.047334704394473,29.362343096234287,41.55215358109768,92.96183138172643,22.547334704394473,29.862343096234287,42.05215358109768
530330029001,53033002900,0.9999999999999998,71.99999999999999,40.99999999999999,9.999999999999998,39.09634969946646,19.55149253731343,14.579179682980445,73.22702191976033,39.59634969946646,20.05149253731343,15.079179682980445
530330029002,53033002900,1.0000000000000004,68.00000000000003,51.00000000000002,94.00000000000004,38.87594718714123,24.320149253731355,83.88966215434459,147.08575859521716,39.37594718714123,24.820149253731355,84.38966215434459
530330029003,53033002900,0.9999999999999996,80.99999999999996,175.99999999999991,24.99999999999999,64.62770311339227,83.92835820895519,48.13115816267497,196.68721948502244,65.12770311339227,84.42835820895519,48.63115816267497
530330030001,53033003000,0.9999999999999998,123.99999999999997,85.99999999999999,147.99999999999997,114.44771929824559,45.579999999999984,114.43364341085268,274.46136270909824,114.94771929824559,46.079999999999984,114.93364341085268
530330030002,53033003000,1.0,154.0,87.0,18.0,138.63754385964913,46.10999999999999,27.439767441860468,212.18731130150957,139.13754385964913,46.60999999999999,27.939767441860468
530330030003,53033003000,1.0,72.0,117.0,0.0,78.30157894736843,62.01,20.67,160.9815789473684,78.80157894736843,62.51,21.17
530330030004,53033003000,1.0000000000000004,106.00000000000004,10.000000000000004,92.00000000000004,86.61315789473687,5.300000000000002,63.45658914728685,155.36974704202373,87.11315789473687,5.800000000000002,63.95658914728685
530330031001,53033003100,1.0000000000000002,72.00000000000001,63.000000000000014,19.000000000000004,54.21088034261764,30.66911519198665,26.826115320405812,111.70611085501011,54.71088034261764,31.16911519198665,27.326115320405812
530330031002,53033003100,1.0000000000000002,45.00000000000001,121.00000000000003,163.00000000000003,47.12712575670698,58.90417362270451,162.07164761782462,268.10294699723613,47.62712575670698,59.40417362270451,162.57164761782462
530330031003,53033003100,1.0,10.0,107.0,68.0,23.47236072278519,52.08881469115192,76.78447669192244,152.34565210585953,23.97236072278519,52.58881469115192,77.28447669192244
530330031004,53033003100,1.0000000000000002,83.00000000000001,170.00000000000003,23.000000000000004,78.29418331464296,82.75792988313857,47.6844381661744,208.73655136395593,78.79418331464296,83.25792988313857,48.1844381661744
530330031005,53033003100,0.7596600345392994,90.39954411017663,104.83308476642333,39.50232179604357,72.24021272764463,51.03393575607519,51.53026388815749,174.8044123718773,72.74021272764463,51.53393575607519,52.03026388815749
530330032011,53033003201,1.0,0.0,22.0,17.0,3.1075000000000004,9.3225,20.1075,32.5375,3.6075000000000004,9.8225,20.6075
530330032012,53033003201,0.5653675654375799,34.48742149169237,78.02072403038603,35.61815662256753,26.285351536106685,33.061281807876085,46.63858389185956,105.98521723584233,26.785351536106685,33.561281807876085,47.13858389185956
530330032013,53033003201,1.0,13.0,0.0,0.0,5.754098360655737,0.0,0.0,5.754098360655737,6.254098360655737,0.5,0.5
530330032021,53033003202,0.9999999999999996,0.0,34.999999999999986,0.0,6.999999999999997,20.99999999999999,6.999999999999997,34.999999999999986,7.499999999999997,21.49999999999999,7.499999999999997
530330032022,53033003202,1.0,152.0,157.0,32.0,170.27769784172662,94.2,63.400000000000006,327.8776978417267,170.77769784172662,94.7,63.900000000000006
530330032023,53033003202,1.0,126.0,115.0,78.0,138.12230215827338,69.0,101.0,308.1223021582734,138.62230215827338,69.5,101.5
530330033011,53033003301,1.0,58.0,29.0,36.0,29.62012578616352,11.162264150943395,36.40496524329692,77.18735518040384,30.12012578616352,11.662264150943395,36.90496524329692
530330033012,53033003301,0.9999999999999996,0.0,61.99999999999997,115.99999999999994,7.954716981132072,23.864150943396215,113.27050645481621,145.0893743793445,8.454716981132073,24.364150943396215,113.77050645481621
530330033013,53033003301,0.9999999999999998,100.99999999999997,120.99999999999997,0.0,60.62515723270438,46.57358490566036,15.52452830188679,122.72327044025153,61.12515723270438,47.07358490566036,16.02452830188679
530330033021,53033003302,1.0000000000000002,49.000000000000014,81.00000000000001,25.000000000000007,55.31009174311928,48.60000000000001,41.20000000000001,145.1100917431193,55.81009174311928,49.10000000000001,41.70000000000001
530330033022,53033003302,1.0000000000000002,26.000000000000007,0.0,20.000000000000004,20.752293577981657,0.0,20.000000000000004,40.75229357798166,21.252293577981657,0.5,20.500000000000004
530330033023,53033003302,1.0000000000000004,34.000000000000014,65.00000000000003,9.000000000000004,40.1376146788991,39.000000000000014,22.00000000000001,101.13761467889913,40.6376146788991,39.500000000000014,22.50000000000001
530330034001,53033003400,1.0000000000000002,42.00000000000001,61.000000000000014,19.000000000000004,46.308899835796396,23.35428571428572,15.121395568128243,84.78458111821035,46.808899835796396,23.85428571428572,15.621395568128243
530330034002,53033003400,0.9999999999999996,117.99999999999994,93.99999999999996,62.99999999999997,120.23067323481109,35.988571428571404,36.32292314945778,192.54216781284026,120.73067323481109,36.488571428571404,36.82292314945778
530330034003,53033003400,0.9999999999999996,33.999999999999986,66.99999999999997,18.999999999999993,39.7366830870279,25.651428571428557,15.88710985384252,81.27522151229897,40.2366830870279,26.151428571428557,16.38710985384252
530330035001,53033003500,1.0,96.0,108.0,18.0,92.60569857993586,60.59675675675676,33.07696769940673,186.27942303609936,93.10569857993586,61.09675675675676,33.57696769940673
530330035002,53033003500,1.0,77.0,48.0,79.0,67.05356848373798,26.931891891891894,65.49762250054934,159.4830828761792,67.55356848373798,27.431891891891894,65.99762250054934
530330035003,53033003500,1.0000000000000002,63.000000000000014,29.000000000000007,26.000000000000007,52.940732936326164,16.271351351351356,24.025409800043953,93.23749408772147,53.440732936326164,16.771351351351356,24.525409800043953
530330036011,53033003601,1.0,0.0,64.0,43.0,12.8,38.4,45.32100840336135,96.52100840336135,13.3,38.9,45.82100840336135
530330036012,53033003601,1.0,69.0,38.0,22.0,51.135714285714286,22.8,24.238655462184873,98.17436974789916,51.635714285714286,23.3,24.738655462184873
530330036013,53033003601,1.0,15.0,0.0,54.0,9.464285714285714,0.0,40.84033613445378,50.304621848739494,9.964285714285714,0.5,41.34033613445378
530330036021,53033003602,1.0,0.0,0.0,49.0,0.0,0.0,25.689320388349515,25.689320388349515,0.5,0.5,26.189320388349515
530330036022,53033003602,0.9999999999999992,0.0,0.0,53.99999999999996,0.0,0.0,28.310679611650464,28.310679611650464,0.5,0.5,28.810679611650464
530330036023,53033003602,1.0000000000000004,0.0,14.000000000000007,0.0,2.8000000000000016,8.400000000000004,2.8000000000000016,14.000000000000007,3.3000000000000016,8.900000000000004,3.3000000000000016
530330038001,53033003800,1.0,64.0,138.0,77.0,83.9004329004329,70.67272727272727,93.82942041776994,248.4025805909301,84.4004329004329,71.17272727272727,94.32942041776994
530330038002,53033003800,1.0000000000000002,76.00000000000001,60.000000000000014,26.000000000000007,81.89956709956712,30.72727272727273,33.97057958223008,146.59741940906994,82.39956709956712,31.22727272727273,34.47057958223008
530330039001,53033003900,1.0000000000000004,141.00000000000006,178.00000000000009,200.00000000000009,120.24770202859999,81.65032258064521,126.8086109282423,328.7066355374875,120.74770202859999,82.15032258064521,127.3086109282423
530330039002,53033003900,0.9999999999999998,52.999999999999986,131.99999999999997,44.99999999999999,55.15229797140005,60.54967741935482,42.591389071757725,158.2933644625126,55.65229797140005,61.04967741935482,43.091389071757725
530330040001,53033004000,0.4781860606610263,69.81516485650984,63.5987460679165,53.07865273337392,55.35179352497008,35.04420701701522,48.48776737309648,138.8837679150818,55.85179352497008,35.54420701701522,48.98776737309648
530330040002,53033004000,0.9999999999999998,96.99999999999997,160.99999999999997,25.999999999999993,90.24632569077012,88.71428571428571,47.60062565172054,226.56123705677638,90.74632569077012,89.21428571428571,48.10062565172054
530330041011,53033004101,0.2615062652076219,26.935145316385054,46.02510267654145,9.152719282266766,14.774643198636895,11.753123105635844,11.0179990238795,37.54576532815224,15.274643198636895,12.253123105635844,11.5179990238795
530330041012,53033004101,0.5288543281243911,90.96294443739528,35.962094312458596,41.25063759370251,39.72619704533887,9.183399862489427,35.06162790564145,83.97122481346975,40.22619704533887,9.683399862489427,35.56162790564145
530330041013,53033004101,1.0000000000000004,59.00000000000003,45.00000000000002,52.00000000000002,27.61198828852809,11.491349480968863,44.16984376638358,83.27318153588052,28.11198828852809,11.991349480968863,44.66984376638358
530330041021,53033004102,0.3111822629754035,7.779556574385088,32.985319875392776,13.692019570917754,5.933677528171623,3.7404405791713318,7.444253963753216,17.11837207109617,6.433677528171623,4.240440579171332,7.944253963753216
530330041022,53033004102,1.0000000000000002,155.00000000000003,139.00000000000003,28.000000000000007,98.63521452662955,15.762200956937795,17.92775119617225,132.3251666797396,99.13521452662955,16.262200956937797,18.42775119617225
530330041023,53033004102,0.9999999999999994,63.999999999999964,172.99999999999991,22.999999999999986,45.096611498941066,19.617703349282277,16.949760765550227,81.66407561377356,45.596611498941066,20.117703349282277,17.449760765550227
530330042011,53033004201,1.0000000000000002,90.00000000000001,114.00000000000003,98.00000000000003,38.64097499752288,27.959124087591245,65.47105938054845,132.07115846566256,39.14097499752288,28.459124087591245,65.97105938054845
530330042012,53033004201,1.0000000000000002,70.00000000000001,57.000000000000014,38.00000000000001,27.46528387885194,13.979562043795623,26.43282698757152,67.87767291021908,27.96528387885194,14.479562043795623,26.93282698757152
530330042013,53033004201,1.0000000000000004,61.00000000000003,103.00000000000004,49.00000000000002,28.293741123625207,25.261313868613147,36.49611363188007,90.05116862411842,28.793741123625207,25.761313868613147,36.99611363188007
530330042021,53033004202,1.0,76.0,8.0,34.0,69.22448979591836,4.8,30.24383561643836,104.26832541235672,69.72448979591836,5.3,30.74383561643836
530330042022,53033004202,1.0,110.0,59.0,65.0,109.67755102040816,35.4,66.56027397260274,211.6378249930109,110.17755102040816,35.9,67.06027397260274
