draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
78,gifted,1315.5,1217.2212,-98.2788,,,,,,
79,basic,10008.5,7135.9349,-2872.5651,1.4967,1.2472,2.6704,1.8114,1.5955,2.9112
79,gifted,1315.5,1220.2087,-95.2913,,,,,,
80,basic,10008.5,7186.1759,-2822.3241,1.5144,1.2529,2.6898,1.8271,1.602,2.9685
80,gifted,1315.5,1219.13,-96.37,,,,,,
81,basic,10008.5,7311.7823,-2696.7177,1.5806,1.3067,2.8156,1.8983,1.6716,3.0423
81,gifted,1315.5,1219.2083,-96.2917,,,,,,
82,basic,10008.5,7227.1987,-2781.3013,1.5485,1.2737,2.7856,1.8679,1.6375,3.0254
82,gifted,1315.5,1218.4923,-97.0077,,,,,,
83,basic,10008.5,7115.4766,-2893.0234,1.5036,1.2416,2.6788,1.8237,1.5914,2.9677
83,gifted,1315.5,1217.9211,-97.5789,,,,,,
84,basic,10008.5,7152.6134,-2855.8866,1.5252,1.2527,2.7443,1.8485,1.6019,2.9845
84,gifted,1315.5,1218.1899,-97.3101,,,,,,
85,basic,10008.5,7127.3309,-2881.1691,1.4902,1.2437,2.6571,1.8044,1.591,2.8935
85,gifted,1315.5,1220.8594,-94.6406,,,,,,
86,basic,10008.5,7152.502,-2855.998,1.4939,1.2473,2.6631,1.8049,1.5912,2.9027
86,gifted,1315.5,1220.5154,-94.9846,,,,,,
87,basic,10008.5,7032.7117,-2975.7883,1.4614,1.2232,2.5913,1.777,1.5711,2.8466
87,gifted,1315.5,1217.4307,-98.0693,,,,,,
88,basic,10008.5,7157.6137,-2850.8863,1.5217,1.2528,2.7423,1.8425,1.6181,2.9844
88,gifted,1315.5,1219.813,-95.687,,,,,,
89,basic,10008.5,7117.9448,-2890.5552,1.4874,1.2414,2.663,1.801,1.5909,2.9007
89,gifted,1315.5,1217.2616,-98.2384,,,,,,
90,basic,10008.5,7267.4881,-2741.0119,1.5568,1.2911,2.7858,1.8725,1.6625,3.0354
90,gifted,1315.5,1214.569,-100.931,,,,,,
91,basic,10008.5,7228.702,-2779.798,1.5541,1.2774,2.7858,1.8754,1.6466,3.0405
91,gifted,1315.5,1218.111,-97.389,,,,,,
92,basic,10008.5,7067.0896,-2941.4104,1.4711,1.2233,2.6293,1.7857,1.571,2.8875
92,gifted,1315.5,1216.916,-98.584,,,,,,
93,basic,10008.5,7087.4579,-2921.0421,1.4776,1.2252,2.6363,1.7925,1.5841,2.8624
93,gifted,1315.5,1218.0917,-97.4083,,,,,,
94,basic,10008.5,7271.7467,-2736.7533,1.5501,1.2898,2.7854,1.8632,1.6474,2.9983
94,gifted,1315.5,1216.8846,-98.6154,,,,,,
95,basic,10008.5,7159.3348,-2849.1652,1.4981,1.2496,2.663,1.8092,1.5989,2.9027
95,gifted,1315.5,1217.9618,-97.5382,,,,,,
96,basic,10008.5,7278.371,-2730.129,1.573,1.2872,2.8156,1.8948,1.6542,3.0493
96,gifted,1315.5,1219.5262,-95.9738,,,,,,
97,basic,10008.5,7269.3733,-2739.1267,1.5866,1.3042,2.8422,1.9131,1.6787,3.0775
97,gifted,1315.5,1220.0189,-95.4811,,,,,,
98,basic,10008.5,7087.3624,-2921.1376,1.4811,1.2252,2.6481,1.7963,1.5831,2.901
98,gifted,1315.5,1218.0609,-97.4391,,,,,,
99,basic,10008.5,7261.875,-2746.625,1.5627,1.2903,2.8045,1.8812,1.6674,3.0351
99,gifted,1315.5,1216.5625,-98.9375,,,,,,
100,basic,10008.5,7155.7221,-2852.7779,1.5361,1.2529,2.7775,1.8625,1.6303,3.0324
100,gifted,1315.5,1218.9631,-96.5369,,,,,,
101,basic,10008.5,7019.5906,-2988.9094,1.4678,1.2221,2.6106,1.7887,1.571,2.8746
101,gifted,1315.5,1218.0079,-97.4921,,,,,,
102,basic,10008.5,7189.9798,-2818.5202,1.5357,1.259,2.7546,1.8569,1.6218,2.9876
102,gifted,1315.5,1219.2237,-96.2763,,,,,,
103,basic,10008.5,7078.3117,-2930.1883,1.4844,1.2241,2.656,1.8031,1.5787,2.9027
103,gifted,1315.5,1217.2799,-98.2201,,,,,,
104,basic,10008.5,7186.3372,-2822.1628,1.5211,1.259,2.7221,1.8368,1.623,2.983
104,gifted,1315.5,1216.8087,-98.6913,,,,,,
105,basic,10008.5,7030.7522,-2977.7478,1.4551,1.223,2.5681,1.7694,1.5589,2.8465
105,gifted,1315.5,1220.386,-95.114,,,,,,
106,basic,10008.5,7133.3197,-2875.1803,1.508,1.2527,2.6857,1.8256,1.6182,2.9609
106,gifted,1315.5,1217.8859,-97.6141,,,,,,
107,basic,10008.5,7171.3445,-2837.1555,1.529,1.259,2.7423,1.8494,1.621,2.984
107,gifted,1315.5,1217.149,-98.351,,,,,,
108,basic,10008.5,7323.7628,-2684.7372,1.5989,1.3191,2.8464,1.92,1.6884,3.0964
108,gifted,1315.5,1218.7898,-96.7102,,,,,,
109,basic,10008.5,7219.2111,-2789.2889,1.5253,1.259,2.7413,1.839,1.6182,2.9831
109,gifted,1315.5,1219.2714,-96.2286,,,,,,
110,basic,10008.5,7243.0829,-2765.4171,1.568,1.2746,2.8156,1.8928,1.6462,3.0493
110,gifted,1315.5,1220.0577,-95.4423,,,,,,
111,basic,10008.5,7314.6717,-2693.8283,1.5811,1.3141,2.8184,1.8985,1.6794,3.0484
111,gifted,1315.5,1216.5943,-98.9057,,,,,,
112,basic,10008.5,7215.4721,-2793.0279,1.5268,1.259,2.7092,1.8404,1.6294,2.9685
112,gifted,1315.5,1219.9622,-95.5378,,,,,,
113,basic,10008.5,7338.8995,-2669.6005,1.6057,1.3347,2.8463,1.928,1.696,3.1004
113,gifted,1315.5,1217.2271,-98.2729,,,,,,
114,basic,10008.5,7194.1454,-2814.3546,1.5374,1.259,2.7577,1.8578,1.6347,2.9892
114,gifted,1315.5,1219.4221,-96.0779,,,,,,
115,basic,10008.5,7138.3963,-2870.1037,1.5039,1.2527,2.6789,1.8203,1.6181,2.9301
115,gifted,1315.5,1218.4044,-97.0956,,,,,,
116,basic,10008.5,7214.3484,-2794.1516,1.5634,1.2815,2.8094,1.8901,1.6546,3.0484
116,gifted,1315.5,1218.028,-97.472,,,,,,
117,basic,10008.5,7278.4281,-2730.0719,1.5748,1.2949,2.8225,1.8953,1.6695,3.0554
117,gifted,1315.5,1219.1692,-96.3308,,,,,,
118,basic,10008.5,7138.322,-2870.178,1.4975,1.2473,2.6789,1.8124,1.5998,2.9225
118,gifted,1315.5,1219.2372,-96.2628,,,,,,
119,basic,10008.5,7078.1164,-2930.3836,1.4854,1.2252,2.663,1.8042,1.5801,2.9081
119,gifted,1315.5,1217.9965,-97.5035,,,,,,
