draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
173,gifted,1315.5,1316.3839,0.8839,,,,,,
174,basic,10008.5,10243.0849,234.5849,1.5049,1.2233,2.6855,1.5774,1.3322,2.7857
174,gifted,1315.5,1317.1687,1.6687,,,,,,
175,basic,10008.5,10284.1521,275.6521,1.5583,1.2584,2.8094,1.6303,1.3604,2.8555
175,gifted,1315.5,1316.7993,1.2993,,,,,,
176,basic,10008.5,10294.4079,285.9079,1.5357,1.2498,2.7624,1.6055,1.3477,2.8428
176,gifted,1315.5,1316.564,1.064,,,,,,
177,basic,10008.5,10265.1534,256.6534,1.5161,1.2473,2.6898,1.5835,1.3435,2.7858
177,gifted,1315.5,1317.3343,1.8343,,,,,,
178,basic,10008.5,10329.3924,320.8924,1.5692,1.259,2.8184,1.6445,1.3721,2.9001
178,gifted,1315.5,1317.0725,1.5725,,,,,,
179,basic,10008.5,10309.7222,301.2222,1.5765,1.2824,2.8203,1.649,1.3768,2.8935
179,gifted,1315.5,1317.1285,1.6285,,,,,,
180,basic,10008.5,10281.5358,273.0358,1.5629,1.259,2.8094,1.6344,1.3694,2.8466
180,gifted,1315.5,1316.9619,1.4619,,,,,,
181,basic,10008.5,10297.8774,289.3774,1.5637,1.2527,2.8156,1.6379,1.3596,2.8821
181,gifted,1315.5,1316.7593,1.2593,,,,,,
182,basic,10008.5,10298.241,289.741,1.5745,1.2763,2.8243,1.6495,1.3769,2.8985
182,gifted,1315.5,1317.0209,1.5209,,,,,,
183,basic,10008.5,10321.4215,312.9215,1.5713,1.259,2.8183,1.645,1.3692,2.8844
183,gifted,1315.5,1317.2167,1.7167,,,,,,
184,basic,10008.5,10297.2731,288.7731,1.5703,1.259,2.8154,1.6474,1.3767,2.8627
184,gifted,1315.5,1317.036,1.536,,,,,,
185,basic,10008.5,10249.6252,241.1252,1.5248,1.2437,2.7335,1.5914,1.3465,2.8151
185,gifted,1315.5,1316.9164,1.4164,,,,,,
186,basic,10008.5,10283.2852,274.7852,1.5659,1.259,2.8094,1.6354,1.3689,2.8486
186,gifted,1315.5,1317.2171,1.7171,,,,,,
187,basic,10008.5,10294.088,285.588,1.5189,1.2334,2.7331,1.5885,1.3381,2.8152
187,gifted,1315.5,1316.9283,1.4283,,,,,,
188,basic,10008.5,10299.0987,290.5987,1.538,1.2437,2.7858,1.6124,1.3476,2.8465
188,gifted,1315.5,1316.7329,1.2329,,,,,,
189,basic,10008.5,10247.748,239.248,1.5185,1.2252,2.7121,1.5852,1.3282,2.7992
189,gifted,1315.5,1316.3305,0.8305,,,,,,
190,basic,10008.5,10258.9826,250.4826,1.5235,1.2302,2.7395,1.5926,1.3433,2.8155
190,gifted,1315.5,1316.8662,1.3662,,,,,,
191,basic,10008.5,10284.3772,275.8772,1.6031,1.2898,2.8462,1.6731,1.3769,2.916
191,gifted,1315.5,1316.7165,1.2165,,,,,,
192,basic,10008.5,10344.0621,335.5621,1.5812,1.2773,2.8417,1.6544,1.3769,2.9029
192,gifted,1315.5,1317.2832,1.7832,,,,,,
193,basic,10008.5,10341.6624,333.1624,1.5422,1.2529,2.7856,1.6142,1.3594,2.8464
193,gifted,1315.5,1316.9454,1.4454,,,,,,
194,basic,10008.5,10273.9781,265.4781,1.5417,1.2483,2.7802,1.6147,1.3594,2.8461
194,gifted,1315.5,1317.0336,1.5336,,,,,,
195,basic,10008.5,10272.653,264.153,1.5521,1.259,2.7855,1.6224,1.3609,2.8462
195,gifted,1315.5,1317.0402,1.5402,,,,,,
196,basic,10008.5,10267.7889,259.2889,1.5592,1.2656,2.7994,1.6308,1.3767,2.8466
196,gifted,1315.5,1317.1507,1.6507,,,,,,
197,basic,10008.5,10305.6366,297.1366,1.6012,1.3132,2.8465,1.6766,1.3919,2.9545
197,gifted,1315.5,1316.7901,1.2901,,,,,,
198,basic,10008.5,10306.5707,298.0707,1.5728,1.2814,2.8206,1.6453,1.3769,2.8935
198,gifted,1315.5,1317.2014,1.7014,,,,,,
199,basic,10008.5,10359.8157,351.3157,1.6157,1.2814,2.8622,1.697,1.3769,2.9962
199,gifted,1315.5,1316.6779,1.1779,,,,,,
