draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
35,gifted,1315.5,1315.5,0.0,,,,,,
36,basic,10008.5,10244.146,235.646,1.6067,1.2895,2.8465,1.6942,1.3946,3.0314
36,gifted,1315.5,1315.5,0.0,,,,,,
37,basic,10008.5,10259.6041,251.1041,1.5646,1.259,2.8156,1.6527,1.3769,2.9704
37,gifted,1315.5,1315.5,0.0,,,,,,
38,basic,10008.5,10237.8963,229.3963,1.5454,1.2527,2.7856,1.6343,1.3624,2.9623
38,gifted,1315.5,1315.5,0.0,,,,,,
39,basic,10008.5,10237.3926,228.8926,1.5806,1.2898,2.8248,1.6639,1.3919,2.9704
39,gifted,1315.5,1315.5,0.0,,,,,,
40,basic,10008.5,10237.2764,228.7764,1.5327,1.2529,2.7555,1.6272,1.369,2.9593
40,gifted,1315.5,1315.5,0.0,,,,,,
41,basic,10008.5,10255.7189,247.2189,1.5373,1.2578,2.7634,1.6262,1.3694,2.9555
41,gifted,1315.5,1315.5,0.0,,,,,,
42,basic,10008.5,10266.4942,257.9942,1.571,1.2763,2.8153,1.659,1.3872,2.9702
42,gifted,1315.5,1315.5,0.0,,,,,,
43,basic,10008.5,10271.3403,262.8403,1.4574,1.1988,2.5871,1.5543,1.2904,2.8408
43,gifted,1315.5,1315.5,0.0,,,,,,
44,basic,10008.5,10250.3719,241.8719,1.6012,1.304,2.846,1.6899,1.4101,3.003
44,gifted,1315.5,1315.5,0.0,,,,,,
45,basic,10008.5,10263.9618,255.4618,1.5597,1.259,2.7992,1.6526,1.3768,2.9704
45,gifted,1315.5,1315.5,0.0,,,,,,
46,basic,10008.5,10223.84,215.34,1.5821,1.27,2.8433,1.6671,1.378,2.983
46,gifted,1315.5,1315.5,0.0,,,,,,
47,basic,10008.5,10238.4621,229.9621,1.5226,1.2299,2.719,1.6136,1.3468,2.9047
47,gifted,1315.5,1315.5,0.0,,,,,,
48,basic,10008.5,10229.2501,220.7501,1.5701,1.2701,2.8157,1.657,1.3779,2.9704
48,gifted,1315.5,1315.5,0.0,,,,,,
49,basic,10008.5,10240.0415,231.5415,1.6066,1.3068,2.8464,1.6907,1.4054,3.0031
49,gifted,1315.5,1315.5,0.0,,,,,,
50,basic,10008.5,10266.1431,257.6431,1.5519,1.259,2.7857,1.6399,1.3767,2.9624
50,gifted,1315.5,1315.5,0.0,,,,,,
51,basic,10008.5,10218.5219,210.0219,1.5625,1.2585,2.8154,1.652,1.373,2.9702
51,gifted,1315.5,1315.5,0.0,,,,,,
52,basic,10008.5,10250.267,241.767,1.5297,1.2355,2.7454,1.6226,1.3521,2.9593
52,gifted,1315.5,1315.5,0.0,,,,,,
53,basic,10008.5,10242.4626,233.9626,1.5591,1.259,2.7994,1.6471,1.373,2.9699
53,gifted,1315.5,1315.5,0.0,,,,,,
54,basic,10008.5,10234.1772,225.6772,1.5647,1.259,2.8113,1.6518,1.3769,2.9704
54,gifted,1315.5,1315.5,0.0,,,,,,
55,basic,10008.5,10238.513,230.013,1.5935,1.2904,2.8459,1.68,1.3981,2.9832
55,gifted,1315.5,1315.5,0.0,,,,,,
56,basic,10008.5,10235.6984,227.1984,1.5477,1.2529,2.7856,1.6354,1.3603,2.9594
56,gifted,1315.5,1315.5,0.0,,,,,,
57,basic,10008.5,10231.8143,223.3143,1.5644,1.259,2.8094,1.6526,1.3769,2.9704
57,gifted,1315.5,1315.5,0.0,,,,,,
58,basic,10008.5,10233.3391,224.8391,1.575,1.2815,2.8421,1.6601,1.3882,2.9704
58,gifted,1315.5,1315.5,0.0,,,,,,
59,basic,10008.5,10274.6198,266.1198,1.5506,1.259,2.7858,1.6384,1.372,2.9702
59,gifted,1315.5,1315.5,0.0,,,,,,
60,basic,10008.5,10221.1316,212.6316,1.5887,1.2748,2.846,1.6749,1.3819,2.9832
60,gifted,1315.5,1315.5,0.0,,,,,,
61,basic,10008.5,10226.2518,217.7518,1.5635,1.259,2.8094,1.6511,1.3767,2.9656
61,gifted,1315.5,1315.5,0.0,,,,,,
62,basic,10008.5,10242.6237,234.1237,1.5428,1.2472,2.7855,1.6335,1.3555,2.9624
62,gifted,1315.5,1315.5,0.0,,,,,,
63,basic,10008.5,10254.2508,245.7508,1.5392,1.2527,2.7748,1.6288,1.3625,2.9592
63,gifted,1315.5,1315.5,0.0,,,,,,
64,basic,10008.5,10241.761,233.261,1.602,1.3066,2.8461,1.686,1.4054,2.9837
64,gifted,1315.5,1315.5,0.0,,,,,,
65,basic,10008.5,10243.3995,234.8995,1.516,1.2299,2.7121,1.6083,1.3478,2.902
65,gifted,1315.5,1315.5,0.0,,,,,,
66,basic,10008.5,10279.953,271.453,1.5767,1.2872,2.8206,1.6595,1.3895,2.9702
66,gifted,1315.5,1315.5,0.0,,,,,,
67,basic,10008.5,10231.3979,222.8979,1.6129,1.3067,2.8466,1.695,1.4054,3.012
67,gifted,1315.5,1315.5,0.0,,,,,,
68,basic,10008.5,10247.1862,238.6862,1.5769,1.2872,2.8206,1.6619,1.3918,2.9703
68,gifted,1315.5,1315.5,0.0,,,,,,
69,basic,10008.5,10235.7895,227.2895,1.5082,1.2252,2.712,1.6034,1.3434,2.9049
69,gifted,1315.5,1315.5,0.0,,,,,,
70,basic,10008.5,10251.5386,243.0386,1.5373,1.2529,2.7775,1.6297,1.368,2.9594
70,gifted,1315.5,1315.5,0.0,,,,,,
71,basic,10008.5,10247.4239,238.9239,1.5238,1.2457,2.7449,1.6143,1.3555,2.9226
71,gifted,1315.5,1315.5,0.0,,,,,,
72,basic,10008.5,10231.4223,222.9223,1.5553,1.2585,2.7994,1.6454,1.3728,2.9704
72,gifted,1315.5,1315.5,0.0,,,,,,
73,basic,10008.5,10234.5145,226.0145,1.6077,1.304,2.8465,1.6926,1.3984,3.0071
73,gifted,1315.5,1315.5,0.0,,,,,,
74,basic,10008.5,10254.3411,245.8411,1.6337,1.3347,2.8934,1.7167,1.4185,3.0542
74,gifted,1315.5,1315.5,0.0,,,,,,
75,basic,10008.5,10228.6727,220.1727,1.5766,1.259,2.846,1.6627,1.3768,2.9739
75,gifted,1315.5,1315.5,0.0,,,,,,
76,basic,10008.5,10228.1249,219.6249,1.5926,1.2826,2.846,1.6782,1.3919,2.9832
76,gifted,1315.5,1315.5,0.0,,,,,,
77,basic,10008.5,10242.6789,234.1789,1.4978,1.2231,2.6631,1.5932,1.3312,2.9003
77,gifted,1315.5,1315.5,0.0,,,,,,
78,basic,10008.5,10246.4942,237.9942,1.5806,1.2894,2.8243,1.6691,1.3919,2.971
78,gifted,1315.5,1315.5,0.0,,,,,,
79,basic,10008.5,10247.1531,238.6531,1.5374,1.2486,2.781,1.6282,1.3605,2.9594
79,gifted,1315.5,1315.5,0.0,,,,,,
80,basic,10008.5,10249.1137,240.6137,1.5445,1.2529,2.7854,1.6334,1.3694,2.9623
80,gifted,1315.5,1315.5,0.0,,,,,,
81,basic,10008.5,10239.1766,230.6766,1.6066,1.304,2.8462,1.6897,1.3996,2.984
81,gifted,1315.5,1315.5,0.0,,,,,,
82,basic,10008.5,10265.7917,257.2917,1.5757,1.2657,2.8185,1.6622,1.3771,2.9703
82,gifted,1315.5,1315.5,0.0,,,,,,
83,basic,10008.5,10229.5651,221.0651,1.5408,1.2473,2.7775,1.6298,1.3555,2.9623
83,gifted,1315.5,1315.5,0.0,,,,,,
84,basic,10008.5,10257.7014,249.2014,1.5625,1.2529,2.8152,1.6496,1.3651,2.97
84,gifted,1315.5,1315.5,0.0,,,,,,
85,basic,10008.5,10268.2986,259.7986,1.539,1.2493,2.7558,1.6305,1.3625,2.9594
85,gifted,1315.5,1315.5,0.0,,,,,,
86,basic,10008.5,10248.1529,239.6529,1.5361,1.2527,2.7643,1.6274,1.3625,2.9594
86,gifted,1315.5,1315.5,0.0,,,,,,
87,basic,10008.5,10244.1514,235.6514,1.5221,1.2252,2.7201,1.6174,1.3435,2.9539
87,gifted,1315.5,1315.5,0.0,,,,,,
88,basic,10008.5,10246.5605,238.0605,1.5498,1.2527,2.8038,1.6392,1.3685,2.9699
88,gifted,1315.5,1315.5,0.0,,,,,,
89,basic,10008.5,10266.8869,258.3869,1.5347,1.2478,2.7675,1.6262,1.36,2.9593
89,gifted,1315.5,1315.5,0.0,,,,,,
90,basic,10008.5,10265.2232,256.7232,1.5833,1.2904,2.8298,1.6725,1.3951,2.9831
90,gifted,1315.5,1315.5,0.0,,,,,,
91,basic,10008.5,10242.4927,233.9927,1.5909,1.2814,2.846,1.6808,1.3895,3.0032
91,gifted,1315.5,1315.5,0.0,,,,,,
