draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
34,basic,10008.5,14633.2697,4624.7697,1.5377,1.2476,2.7775,1.5074,1.223,2.666
34,gifted,1315.5,1474.4763,158.9763,,,,,,
35,basic,10008.5,16555.9656,6547.4656,1.5546,1.2551,2.7858,1.5556,1.2418,2.7423
35,gifted,1315.5,1476.2741,160.7741,,,,,,
36,basic,10008.5,15074.5867,5066.0867,1.5256,1.2473,2.7344,1.5147,1.2251,2.6672
36,gifted,1315.5,1479.4651,163.9651,,,,,,
37,basic,10008.5,15138.7005,5130.2005,1.5853,1.2871,2.8428,1.568,1.2527,2.795
37,gifted,1315.5,1475.9302,160.4302,,,,,,
38,basic,10008.5,15650.0298,5641.5298,1.5069,1.2252,2.6856,1.4875,1.2154,2.6167
38,gifted,1315.5,1474.4651,158.9651,,,,,,
39,basic,10008.5,16975.3298,6966.8298,1.5406,1.2476,2.7714,1.5541,1.2379,2.7392
39,gifted,1315.5,1482.7978,167.2978,,,,,,
40,basic,10008.5,16189.6136,6181.1136,1.5579,1.2621,2.7852,1.53,1.2378,2.6858
40,gifted,1315.5,1480.8106,165.3106,,,,,,
41,basic,10008.5,15554.9177,5546.4177,1.4755,1.2184,2.6086,1.4523,1.1891,2.5225
41,gifted,1315.5,1474.9862,159.4862,,,,,,
42,basic,10008.5,14787.6537,4779.1537,1.5851,1.2897,2.8428,1.5639,1.2528,2.7858
42,gifted,1315.5,1477.901,162.401,,,,,,
43,basic,10008.5,16160.8628,6152.3628,1.5551,1.259,2.7982,1.5412,1.2437,2.7185
43,gifted,1315.5,1477.3919,161.8919,,,,,,
44,basic,10008.5,15484.351,5475.851,1.5387,1.2475,2.7855,1.5308,1.2262,2.7095
44,gifted,1315.5,1475.0135,159.5135,,,,,,
45,basic,10008.5,14665.5719,4657.0719,1.5122,1.2252,2.7221,1.4976,1.2184,2.654
45,gifted,1315.5,1478.4088,162.9088,,,,,,
46,basic,10008.5,15700.5314,5692.0314,1.5659,1.2747,2.8185,1.5533,1.2502,2.7718
46,gifted,1315.5,1476.2589,160.7589,,,,,,
47,basic,10008.5,16056.244,6047.744,1.5122,1.2252,2.6846,1.5068,1.2165,2.6593
47,gifted,1315.5,1479.8518,164.3518,,,,,,
48,basic,10008.5,15463.8066,5455.3066,1.5628,1.259,2.8114,1.5493,1.2437,2.7478
48,gifted,1315.5,1475.4481,159.9481,,,,,,
49,basic,10008.5,15780.3511,5771.8511,1.5985,1.304,2.8461,1.5794,1.259,2.8094
49,gifted,1315.5,1475.7829,160.2829,,,,,,
50,basic,10008.5,15292.8042,5284.3042,1.5403,1.2472,2.7775,1.5132,1.2234,2.6631
50,gifted,1315.5,1479.4904,163.9904,,,,,,
51,basic,10008.5,15771.0618,5762.5618,1.5336,1.2527,2.7555,1.5137,1.2241,2.666
51,gifted,1315.5,1475.6745,160.1745,,,,,,
52,basic,10008.5,16397.6655,6389.1655,1.5086,1.2252,2.6795,1.4979,1.2186,2.638
52,gifted,1315.5,1479.1402,163.6402,,,,,,
53,basic,10008.5,15284.9932,5276.4932,1.5283,1.2347,2.7555,1.5217,1.2234,2.6874
53,gifted,1315.5,1481.0168,165.5168,,,,,,
54,basic,10008.5,15105.1063,5096.6063,1.5699,1.2873,2.8151,1.5478,1.2475,2.7383
54,gifted,1315.5,1476.4939,160.9939,,,,,,
55,basic,10008.5,17087.868,7079.368,1.4918,1.2252,2.6493,1.477,1.2132,2.5754
55,gifted,1315.5,1474.7975,159.2975,,,,,,
56,basic,10008.5,15691.5371,5683.0371,1.5667,1.259,2.8159,1.5541,1.2439,2.7633
56,gifted,1315.5,1480.6143,165.1143,,,,,,
57,basic,10008.5,14772.0638,4763.5638,1.5271,1.2473,2.7327,1.4952,1.2186,2.6366
57,gifted,1315.5,1478.2031,162.7031,,,,,,
58,basic,10008.5,16291.4937,6282.9937,1.6016,1.2871,2.8465,1.598,1.259,2.8428
58,gifted,1315.5,1481.871,166.371,,,,,,
59,basic,10008.5,15616.0279,5607.5279,1.5032,1.2252,2.6704,1.4928,1.2182,2.6259
59,gifted,1315.5,1480.7346,165.2346,,,,,,
60,basic,10008.5,17325.4517,7316.9517,1.5671,1.2825,2.8151,1.5632,1.2539,2.7578
60,gifted,1315.5,1480.7462,165.2462,,,,,,
61,basic,10008.5,16146.0767,6137.5767,1.553,1.259,2.7854,1.513,1.2262,2.6629
61,gifted,1315.5,1474.0854,158.5854,,,,,,
62,basic,10008.5,14949.4516,4940.9516,1.5779,1.2528,2.8241,1.5615,1.2297,2.7753
62,gifted,1315.5,1482.4193,166.9193,,,,,,
63,basic,10008.5,15466.706,5458.206,1.5095,1.2252,2.6855,1.4875,1.2116,2.6204
63,gifted,1315.5,1477.2314,161.7314,,,,,,
64,basic,10008.5,15028.5977,5020.0977,1.5842,1.2903,2.8205,1.5549,1.2482,2.7493
64,gifted,1315.5,1478.1092,162.6092,,,,,,
65,basic,10008.5,14382.5679,4374.0679,1.5134,1.2252,2.7121,1.4847,1.2117,2.6165
65,gifted,1315.5,1475.1469,159.6469,,,,,,
66,basic,10008.5,16008.0321,5999.5321,1.6042,1.2945,2.8464,1.5864,1.259,2.8154
66,gifted,1315.5,1476.6251,161.1251,,,,,,
67,basic,10008.5,16671.7234,6663.2234,1.5182,1.2252,2.7219,1.5257,1.2233,2.6857
67,gifted,1315.5,1480.7547,165.2547,,,,,,
68,basic,10008.5,15839.7371,5831.2371,1.5359,1.249,2.7565,1.5239,1.2256,2.6857
68,gifted,1315.5,1474.665,159.165,,,,,,
69,basic,10008.5,15112.9074,5104.4074,1.5625,1.2764,2.7994,1.5437,1.2415,2.7335
69,gifted,1315.5,1482.2231,166.7231,,,,,,
70,basic,10008.5,15034.7552,5026.2552,1.5643,1.259,2.795,1.5249,1.2295,2.6855
70,gifted,1315.5,1477.3389,161.8389,,,,,,
71,basic,10008.5,15154.5854,5146.0854,1.56,1.259,2.7994,1.5335,1.2377,2.7083
71,gifted,1315.5,1476.9796,161.4796,,,,,,
72,basic,10008.5,15230.4011,5221.9011,1.5672,1.259,2.8156,1.5604,1.2475,2.7854
72,gifted,1315.5,1474.899,159.399,,,,,,
73,basic,10008.5,15032.5891,5024.0891,1.5421,1.2347,2.7775,1.5193,1.2216,2.6786
73,gifted,1315.5,1473.3472,157.8472,,,,,,
74,basic,10008.5,14788.978,4780.478,1.5394,1.2414,2.7788,1.516,1.2233,2.6844
74,gifted,1315.5,1477.1929,161.6929,,,,,,
75,basic,10008.5,15857.5409,5849.0409,1.6166,1.2898,2.8466,1.6043,1.259,2.8461
75,gifted,1315.5,1480.0804,164.5804,,,,,,
76,basic,10008.5,15888.3849,5879.8849,1.5568,1.259,2.7994,1.54,1.238,2.7255
76,gifted,1315.5,1481.5189,166.0189,,,,,,
77,basic,10008.5,16128.4101,6119.9101,1.5394,1.2475,2.7775,1.5348,1.2302,2.7067
77,gifted,1315.5,1478.7559,163.2559,,,,,,
78,basic,10008.5,16154.4691,6145.9691,1.5345,1.2398,2.767,1.5142,1.2233,2.666
78,gifted,1315.5,1478.9534,163.4534,,,,,,
79,basic,10008.5,15578.1864,5569.6864,1.5432,1.2526,2.785,1.5303,1.2272,2.7071
79,gifted,1315.5,1479.7864,164.2864,,,,,,
80,basic,10008.5,14850.5457,4842.0457,1.5495,1.2496,2.7857,1.5133,1.2232,2.6704
80,gifted,1315.5,1480.5366,165.0366,,,,,,
81,basic,10008.5,14969.8471,4961.3471,1.5108,1.2416,2.6858,1.4826,1.2185,2.6074
81,gifted,1315.5,1479.3957,163.8957,,,,,,
82,basic,10008.5,14994.3715,4985.8715,1.5634,1.2529,2.8152,1.5452,1.2375,2.7384
82,gifted,1315.5,1473.67,158.17,,,,,,
83,basic,10008.5,15513.1041,5504.6041,1.5192,1.2379,2.7327,1.5188,1.2233,2.6793
83,gifted,1315.5,1473.2589,157.7589,,,,,,
84,basic,10008.5,14127.8253,4119.3253,1.5389,1.2474,2.7854,1.5216,1.2241,2.7036
84,gifted,1315.5,1477.077,161.577,,,,,,
85,basic,10008.5,15133.6532,5125.1532,1.5449,1.259,2.7775,1.5174,1.2252,2.6787
85,gifted,1315.5,1474.5655,159.0655,,,,,,
86,basic,10008.5,16399.7953,6391.2953,1.5581,1.259,2.8094,1.5577,1.2527,2.7565
86,gifted,1315.5,1476.3388,160.8388,,,,,,
87,basic,10008.5,15864.6784,5856.1784,1.6324,1.3275,2.8627,1.6014,1.2759,2.8423
87,gifted,1315.5,1478.4319,162.9319,,,,,,
88,basic,10008.5,15496.0573,5487.5573,1.5664,1.2721,2.8153,1.5498,1.2416,2.7407
88,gifted,1315.5,1478.3922,162.8922,,,,,,
89,basic,10008.5,15142.0173,5133.5173,1.5414,1.2475,2.7854,1.517,1.2233,2.6844
89,gifted,1315.5,1477.2782,161.7782,,,,,,
90,basic,10008.5,15902.5911,5894.0911,1.6154,1.3033,2.8466,1.6153,1.2748,2.8569
90,gifted,1315.5,1480.8893,165.3893,,,,,,
91,basic,10008.5,16064.5722,6056.0722,1.5112,1.2437,2.686,1.4851,1.2232,2.6069
91,gifted,1315.5,1478.3358,162.8358,,,,,,
92,basic,10008.5,15973.3467,5964.8467,1.551,1.2484,2.7994,1.5572,1.2365,2.7643
92,gifted,1315.5,1473.9864,158.4864,,,,,,
93,basic,10008.5,16169.2876,6160.7876,1.546,1.2475,2.7775,1.5244,1.2252,2.6788
93,gifted,1315.5,1476.9427,161.4427,,,,,,
94,basic,10008.5,15576.875,5568.375,1.5906,1.2628,2.8461,1.5891,1.2529,2.8322
94,gifted,1315.5,1474.6928,159.1928,,,,,,
95,basic,10008.5,16019.5766,6011.0766,1.5612,1.2639,2.7982,1.5352,1.2392,2.7053
95,gifted,1315.5,1475.1687,159.6687,,,,,,
96,basic,10008.5,16691.2252,6682.7252,1.5641,1.259,2.8089,1.5651,1.2476,2.7775
96,gifted,1315.5,1473.5128,158.0128,,,,,,
97,basic,10008.5,16036.8798,6028.3798,1.5816,1.2815,2.8225,1.5587,1.2527,2.7555
97,gifted,1315.5,1482.3861,166.8861,,,,,,
98,basic,10008.5,14728.269,4719.769,1.5909,1.3036,2.8421,1.5514,1.2529,2.7547
98,gifted,1315.5,1475.3617,159.8617,,,,,,
99,basic,10008.5,14363.8139,4355.3139,1.5504,1.259,2.7934,1.5198,1.2252,2.6986
99,gifted,1315.5,1477.5412,162.0412,,,,,,
100,basic,10008.5,15345.6562,5337.1562,1.5858,1.2658,2.846,1.5661,1.2478,2.7857
