draw,school_id,program,base_eligible,base_riders,scen_eligible,scen_riders,base_dist_mean,scen_dist_mean
0,939,basic,221.095,107.681,221.095,107.681,1.747,1.747
0,949,basic,376.228,317.492,376.228,317.492,1.545,1.545
0,955,basic,45.787,43.497,45.787,43.497,2.786,2.786
0,971,gifted,515.785,474.655,515.785,474.655,,
0,972,basic,263.027,195.193,263.027,195.193,1.856,1.856
0,974,basic,87.934,79.493,87.934,79.493,1.253,1.253
0,977,basic,232.855,173.052,232.855,173.052,1.319,1.319
1,11,basic,0.0,0.0,1190.908,538.196,,1.432
1,12,basic,0.0,0.0,853.773,299.352,,2.192
1,13,basic,0.0,0.0,1053.102,549.361,,1.561
1,14,basic,0.0,0.0,1137.032,428.719,,1.552
1,15,basic,0.0,0.0,1370.33,480.466,,1.936
1,17,basic,0.0,0.0,1078.645,447.622,,1.51
1,18,basic,0.0,0.0,896.392,544.076,,1.351
1,19,basic,0.0,0.0,1272.449,537.471,,1.951
1,20,basic,0.0,0.0,1212.9,727.248,,1.759
1,21,basic,0.0,0.0,664.345,377.378,,1.312
1,22,basic,0.0,0.0,756.764,459.987,,1.278
1,23,basic,0.0,0.0,241.959,204.703,,4.74
1,24,basic,0.0,0.0,165.0,111.415,,4.865
1,103,basic,278.821,253.817,278.821,253.817,1.67,1.67
1,104,basic,117.661,52.448,117.661,52.448,2.298,2.298
1,105,basic,439.413,228.214,439.413,228.214,2.26,2.26
1,105,gifted,180.724,165.729,180.724,165.729,,
1,106,basic,456.677,296.452,456.677,296.452,1.786,1.786
1,106,gifted,116.028,106.401,116.028,106.401,,
1,107,basic,525.219,281.923,525.219,281.923,2.543,2.543
1,109,basic,158.1,113.94,158.1,113.94,2.068,2.068
1,110,basic,400.891,220.404,400.891,220.404,2.094,2.094
1,113,basic,393.453,259.002,393.453,259.002,2.328,2.328
1,113,gifted,136.316,125.006,136.316,125.006,,
1,115,basic,148.248,93.832,148.248,93.832,1.722,1.722
1,117,basic,259.806,168.661,259.806,168.661,2.344,2.344
1,117,gifted,89.697,82.255,89.697,82.255,,
1,118,basic,267.145,152.47,267.145,152.47,2.092,2.092
1,130,basic,662.173,410.962,662.173,410.962,1.69,1.69
1,201,basic,80.742,52.066,80.742,52.066,1.064,1.064
1,202,basic,169.838,87.365,169.838,87.365,1.642,1.642
1,203,basic,266.321,179.691,266.321,179.691,1.295,1.295
1,204,basic,176.01,121.887,176.01,121.887,1.418,1.418
1,208,basic,207.857,166.609,207.857,166.609,1.276,1.276
1,209,basic,144.052,48.651,144.052,48.651,0.783,0.783
1,210,basic,193.407,78.116,193.407,78.116,1.415,1.415
