draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
35,basic,10008.5,14497.0854,4488.5854,1.5546,1.2551,2.7858,1.624,1.3036,2.8623
35,gifted,1315.5,1315.5,0.0,,,,,,
36,basic,10008.5,13033.4082,3024.9082,1.5256,1.2473,2.7344,1.5839,1.2814,2.8155
36,gifted,1315.5,1315.5,0.0,,,,,,
37,basic,10008.5,13102.1809,3093.6809,1.5853,1.2871,2.8428,1.6443,1.3284,2.9102
37,gifted,1315.5,1315.5,0.0,,,,,,
38,basic,10008.5,13461.8205,3453.3205,1.5069,1.2252,2.6856,1.5559,1.2529,2.7555
38,gifted,1315.5,1315.5,0.0,,,,,,
39,basic,10008.5,14913.0182,4904.5182,1.5406,1.2476,2.7714,1.6205,1.2895,2.8466
39,gifted,1315.5,1315.5,0.0,,,,,,
40,basic,10008.5,13896.9857,3888.4857,1.5579,1.2621,2.7852,1.6057,1.304,2.8421
40,gifted,1315.5,1315.5,0.0,,,,,,
41,basic,10008.5,13260.2495,3251.7495,1.4755,1.2184,2.6086,1.5202,1.2299,2.6671
41,gifted,1315.5,1315.5,0.0,,,,,,
42,basic,10008.5,12792.0338,2783.5338,1.5851,1.2897,2.8428,1.6396,1.3316,2.9018
42,gifted,1315.5,1315.5,0.0,,,,,,
43,basic,10008.5,14018.1617,4009.6617,1.5551,1.259,2.7982,1.612,1.3066,2.8462
43,gifted,1315.5,1315.5,0.0,,,,,,
44,basic,10008.5,13478.4013,3469.9013,1.5387,1.2475,2.7855,1.599,1.2825,2.8461
44,gifted,1315.5,1315.5,0.0,,,,,,
45,basic,10008.5,12714.9782,2706.4782,1.5122,1.2252,2.7221,1.5624,1.2557,2.7858
45,gifted,1315.5,1315.5,0.0,,,,,,
46,basic,10008.5,13649.4077,3640.9077,1.5659,1.2747,2.8185,1.6254,1.3125,2.8799
46,gifted,1315.5,1315.5,0.0,,,,,,
47,basic,10008.5,13892.1561,3883.6561,1.5122,1.2252,2.6846,1.5755,1.2567,2.7858
47,gifted,1315.5,1315.5,0.0,,,,,,
