draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
35,basic,10008.5,10329.6473,321.1473,1.5546,1.2551,2.7858,1.5436,1.2475,2.7855
35,gifted,1315.5,0.0,-1315.5,,,,,,
36,basic,10008.5,10343.5567,335.0567,1.5256,1.2473,2.7344,1.5167,1.2352,2.7267
36,gifted,1315.5,0.0,-1315.5,,,,,,
37,basic,10008.5,10346.6458,338.1458,1.5853,1.2871,2.8428,1.577,1.2703,2.846
37,gifted,1315.5,0.0,-1315.5,,,,,,
38,basic,10008.5,10344.9971,336.4971,1.5069,1.2252,2.6856,1.4962,1.2232,2.6714
38,gifted,1315.5,0.0,-1315.5,,,,,,
39,basic,10008.5,10319.1716,310.6716,1.5406,1.2476,2.7714,1.5354,1.2415,2.7755
39,gifted,1315.5,0.0,-1315.5,,,,,,
40,basic,10008.5,10377.5345,369.0345,1.5579,1.2621,2.7852,1.5463,1.2567,2.7847
40,gifted,1315.5,0.0,-1315.5,,,,,,
41,basic,10008.5,10343.5497,335.0497,1.4755,1.2184,2.6086,1.4658,1.2113,2.5852
41,gifted,1315.5,0.0,-1315.5,,,,,,
42,basic,10008.5,10323.7316,315.2316,1.5851,1.2897,2.8428,1.5754,1.2658,2.846
42,gifted,1315.5,0.0,-1315.5,,,,,,
43,basic,10008.5,10365.9086,357.4086,1.5551,1.259,2.7982,1.5428,1.2527,2.7857
43,gifted,1315.5,0.0,-1315.5,,,,,,
44,basic,10008.5,10357.4592,348.9592,1.5387,1.2475,2.7855,1.5307,1.2392,2.7838
44,gifted,1315.5,0.0,-1315.5,,,,,,
45,basic,10008.5,10334.1861,325.6861,1.5122,1.2252,2.7221,1.5044,1.2234,2.7121
45,gifted,1315.5,0.0,-1315.5,,,,,,
46,basic,10008.5,10362.693,354.193,1.5659,1.2747,2.8185,1.556,1.259,2.8159
46,gifted,1315.5,0.0,-1315.5,,,,,,
47,basic,10008.5,10345.052,336.552,1.5122,1.2252,2.6846,1.5033,1.2232,2.6787
47,gifted,1315.5,0.0,-1315.5,,,,,,
48,basic,10008.5,10335.4783,326.9783,1.5628,1.259,2.8114,1.5528,1.2529,2.8026
48,gifted,1315.5,0.0,-1315.5,,,,,,
49,basic,10008.5,10376.2234,367.7234,1.5985,1.304,2.8461,1.5839,1.282,2.846
49,gifted,1315.5,0.0,-1315.5,,,,,,
50,basic,10008.5,10377.6665,369.1665,1.5403,1.2472,2.7775,1.5264,1.2252,2.7555
50,gifted,1315.5,0.0,-1315.5,,,,,,
51,basic,10008.5,10355.028,346.528,1.5336,1.2527,2.7555,1.5231,1.2437,2.7425
51,gifted,1315.5,0.0,-1315.5,,,,,,
52,basic,10008.5,10371.833,363.333,1.5086,1.2252,2.6795,1.4956,1.223,2.6629
